objectid,region_name,countryside_name,parent_code,district_name,district_id,countryside_id,shape_Length,shape_Area
7951,Surxondaryo viloyati,Bogishamol MFY,1722,Sariosiyo tumani,1722217,1722217044,3258.2476790889,589057.8404322538
7952,Surxondaryo viloyati,Madankon MFY,1722,Sariosiyo tumani,1722217,1722217047,3933.6461951699,568690.1314121097
7953,Surxondaryo viloyati,Marjona MFY,1722,Sariosiyo tumani,1722217,1722217026,37720.1959981393,60358930.69678091
7954,Surxondaryo viloyati,Xulkar MFY,1722,Sariosiyo tumani,1722217,1722217025,29204.8641197037,21049116.582646776
7955,Surxondaryo viloyati,Jannatmakon MFY,1722,Sariosiyo tumani,1722217,1722217024,18063.3948300067,8819440.032749513
7956,Surxondaryo viloyati,Lochin MFY,1722,Sariosiyo tumani,1722217,1722217023,12945.7920393088,4292328.615554948
7957,Surxondaryo viloyati,Nixolzor MFY,1722,Sariosiyo tumani,1722217,1722217041,38393.8440545958,21926627.854868058
7958,Surxondaryo viloyati,Shoxjaxon MFY,1722,Sariosiyo tumani,1722217,1722217029,20578.8427963074,9234547.322329104
7959,Surxondaryo viloyati,Yokutlibog MFY,1722,Sariosiyo tumani,1722217,1722217027,15612.8708313969,6799950.6319494825
7960,Surxondaryo viloyati,Xalkobod MFY,1722,Sariosiyo tumani,1722217,1722217022,12508.2732178933,5513040.980219928
7961,Surxondaryo viloyati,Bogiobod MFY,1722,Sariosiyo tumani,1722217,1722217008,80076.7789030926,92886884.86444268
7962,Surxondaryo viloyati,Anorzor MFY,1722,Sariosiyo tumani,1722217,1722217033,28947.4976720828,17090874.000704218
7963,Surxondaryo viloyati,Bogisamarkand MFY,1722,Sariosiyo tumani,1722217,1722217036,22050.3414114658,14362903.532983702
7964,Surxondaryo viloyati,Galabuta MFY,1722,Sariosiyo tumani,1722217,1722217059,26311.4875207368,17912525.523559436
7965,Surxondaryo viloyati,Daragiston MFY,1722,Sariosiyo tumani,1722217,1722217042,207290.1316420205,760550713.4625075
7966,Surxondaryo viloyati,Shirin MFY,1722,Sariosiyo tumani,1722217,1722217038,18410.8613916273,11480764.904059228
7967,Surxondaryo viloyati,Shaxriobod MFY,1722,Sariosiyo tumani,1722217,1722217051,15473.2630971021,5913725.183083904
7968,Surxondaryo viloyati,Shokishlok MFY,1722,Sariosiyo tumani,1722217,1722217037,27402.2980851888,16976334.16621062
7969,Surxondaryo viloyati,Xamkorlik MFY,1722,Sariosiyo tumani,1722217,1722217039,14072.8550438051,8209173.913954291
7970,Surxondaryo viloyati,Xurshid MFY,1722,Sariosiyo tumani,1722217,1722217040,18734.7965198583,13626000.193952788
7971,Surxondaryo viloyati,Sarijar MFY,1722,Sariosiyo tumani,1722217,1722217031,19835.1153417234,12996039.783515539
7972,Surxondaryo viloyati,Neloba MFY,1722,Sariosiyo tumani,1722217,1722217035,14931.3234267668,7558833.967289485
7973,Surxondaryo viloyati,Buyrapush MFY,1722,Sariosiyo tumani,1722217,1722217034,24058.2860724963,13288344.347696315
7974,Surxondaryo viloyati,Lutfkor MFY,1722,Sariosiyo tumani,1722217,1722217052,13069.4271269368,4774588.7228310695
7975,Surxondaryo viloyati,Mexr-shavkat MFY,1722,Sariosiyo tumani,1722217,1722217050,15519.818570836,5265310.709530544
7976,Surxondaryo viloyati,Billur MFY,1722,Sariosiyo tumani,1722217,1722217049,14048.9985504127,6204236.194353134
7977,Surxondaryo viloyati,Subxidam MFY,1722,Sariosiyo tumani,1722217,1722217014,54055.0587575066,85476262.42563686
7978,Surxondaryo viloyati,Yangixayot MFY,1722,Sariosiyo tumani,1722217,1722217003,12443.0992460217,4591425.989860946
7979,Surxondaryo viloyati,Chilonzor MFY,1722,Sariosiyo tumani,1722217,1722217019,145685.9867492108,485596131.46601635
7980,Surxondaryo viloyati,Bogiston MFY,1722,Sariosiyo tumani,1722217,1722217018,90600.0205549772,122857899.86414258
7981,Surxondaryo viloyati,Bogishirin MFY,1722,Sariosiyo tumani,1722217,1722217021,27984.5666074953,11655587.265025677
7982,Surxondaryo viloyati,Shabnam MFY,1722,Sariosiyo tumani,1722217,1722217020,40118.1711736182,36572174.37203494
7983,Surxondaryo viloyati,Aeroport MFY,1722,Sariosiyo tumani,1722217,1722217054,11048.6825315713,4814415.735230947
7984,Surxondaryo viloyati,M.Ulugbek MFY,1722,Sariosiyo tumani,1722217,1722217056,17130.5625205173,3974826.725651796
7985,Surxondaryo viloyati,A.Navoiy MFY,1722,Sariosiyo tumani,1722217,1722217053,18165.8192789745,4719617.451057178
7986,Surxondaryo viloyati,S.Sheroziy MFY,1722,Sariosiyo tumani,1722217,1722217057,6924.4297931644,1044669.0269674776
7987,Surxondaryo viloyati,Tortuli MFY,1722,Sariosiyo tumani,1722217,1722217017,13694.9402759804,6247640.685434667
7988,Surxondaryo viloyati,Dustlik MFY,1722,Sariosiyo tumani,1722217,1722217016,21044.7553931748,7313864.248264381
7989,Surxondaryo viloyati,Sebzor MFY,1722,Sariosiyo tumani,1722217,1722217005,71272.7174468254,118592912.82839721
7990,Surxondaryo viloyati,Xumoyun MFY,1722,Sariosiyo tumani,1722217,1722217002,29202.0897842117,47306741.963504404
7991,Surxondaryo viloyati,Sangardak MFY,1722,Sariosiyo tumani,1722217,1722217015,148894.5092532929,926970390.8421521
7992,Surxondaryo viloyati,Turmushobod MFY,1722,Sariosiyo tumani,1722217,1722217058,186805.16418469,864809657.2715193
7993,Surxondaryo viloyati,Maland MFY,1722,Sariosiyo tumani,1722217,1722217012,62399.4632643122,119678510.98421502
7994,Surxondaryo viloyati,Chosh MFY,1722,Sariosiyo tumani,1722217,1722217011,59300.3990609953,160837613.94421107
7995,Surxondaryo viloyati,Karsh MFY,1722,Sariosiyo tumani,1722217,1722217013,29291.2694054154,43257227.38883388
7996,Surxondaryo viloyati,Xonjiza MFY,1722,Sariosiyo tumani,1722217,1722217010,37908.5502659042,50544889.767839104
7997,Surxondaryo viloyati,Diydor MFY,1722,Sariosiyo tumani,1722217,1722217060,20127.2336826305,10066172.770256639
7998,Surxondaryo viloyati,Nurbulok MFY,1722,Sariosiyo tumani,1722217,1722217061,13657.3825538577,10184898.004563622
7999,Surxondaryo viloyati,Terakzor MFY,1722,Sariosiyo tumani,1722217,1722217028,17667.3622243359,6945087.088436147
8000,Surxondaryo viloyati,Afrosiyob MFY,1722,Sariosiyo tumani,1722217,1722217055,16255.4337104958,7091873.1379801845
8001,Surxondaryo viloyati,Shark yulduzi MFY,1722,Sariosiyo tumani,1722217,1722217048,19079.6284978186,5686930.643732961
8002,Surxondaryo viloyati,Nilu MFY,1722,Sariosiyo tumani,1722217,1722217009,70049.3551919144,149702619.70552525
8003,Surxondaryo viloyati,Nodirabegim MFY,1722,Sariosiyo tumani,1722217,1722217006,12866.8664466496,6572330.069188228
8004,Surxondaryo viloyati,Gulobod MFY,1722,Sariosiyo tumani,1722217,1722217001,12505.5576595686,4827133.105170002
8005,Surxondaryo viloyati,Nurobod MFY,1722,Sariosiyo tumani,1722217,1722217004,42970.9423947553,44359584.4391423
8006,Surxondaryo viloyati,Feruz MFY,1722,Sariosiyo tumani,1722217,1722217046,7674.4354304087,1204574.1316903417
8007,Surxondaryo viloyati,Konchilar MFY,1722,Sariosiyo tumani,1722217,1722217043,7189.4773501793,988566.7266927346
8008,Surxondaryo viloyati,Extirom MFY,1722,Sariosiyo tumani,1722217,1722217007,235814.5169777129,1412597917.5487866
8009,Surxondaryo viloyati,Kelajak sari MFY,1722,Sariosiyo tumani,1722217,1722217032,22650.2795386137,12123254.777878053
8010,Surxondaryo viloyati,Sharofobod MFY,1722,Sariosiyo tumani,1722217,1722217030,86129.6678467405,120914447.1151669
8011,Surxondaryo viloyati,Kelajak MFY,1722,Termiz tumani,1722220,1722220030,14959.7140656679,5784012.1533289645
8012,Surxondaryo viloyati,Toltugʻay MFY,1722,Uzun tumani,1722221,1722221037,47121.8721965611,95184621.88791186
8013,Surxondaryo viloyati,Yuksalish MFY,1722,Uzun tumani,1722221,1722221052,59007.2116124928,125065860.75939721
8014,Buxoro viloyati,Deycha MFY,1706,Peshku tumani,1706240,1706240010,18191.5506792348,13532961.134052567
8015,Buxoro viloyati,Ibn Sino MFY,1706,Peshku tumani,1706240,1706240008,20457.1369354871,17210147.435392212
8016,Buxoro viloyati,Valfajir MFY,1706,Peshku tumani,1706240,1706240007,20969.5548759586,17203947.59242704
8017,Buxoro viloyati,Navgahon MFY,1706,Peshku tumani,1706240,1706240032,16089.2785747371,6063930.320666943
8018,Buxoro viloyati,Malishoyak MFY,1706,Peshku tumani,1706240,1706240004,20876.9416199475,11506552.688529657
8019,Buxoro viloyati,Chig'irchi MFY,1706,Peshku tumani,1706240,1706240003,9396.2321782219,2902356.9871403505
8020,Buxoro viloyati,Navbahor MFY,1706,Peshku tumani,1706240,1706240006,10017.867872995,2481307.8151854565
8021,Buxoro viloyati,Yangibozor MFY,1706,Peshku tumani,1706240,1706240001,9702.1100283404,2546330.4827074
8022,Buxoro viloyati,Xorkash MFY,1706,Peshku tumani,1706240,1706240016,15536.9574673615,6082499.100397853
8023,Buxoro viloyati,Bog'imuso MFY,1706,Peshku tumani,1706240,1706240005,35584.9848692469,29586199.218103085
8024,Buxoro viloyati,Do'stlik  MFY,1706,Peshku tumani,1706240,1706240020,22508.2433988321,12850144.386616703
8025,Buxoro viloyati,Xo'lbor MFY,1706,Peshku tumani,1706240,1706240019,18340.9007709792,10673306.683305876
8026,Buxoro viloyati,Yangiobod MFY,1706,Peshku tumani,1706240,1706240018,12351.0123963097,6456504.472787149
8027,Buxoro viloyati,Qoraqalpoq MFY,1706,Peshku tumani,1706240,1706240017,62811.0253601697,47510686.95255842
8028,Buxoro viloyati,Bobohoji MFY,1706,Peshku tumani,1706240,1706240015,35702.0690745229,34127365.48438
8029,Buxoro viloyati,Varaxsho MFY,1706,Peshku tumani,1706240,1706240028,16438.9861228453,5561625.832214503
8030,Buxoro viloyati,Talisobun MFY,1706,Peshku tumani,1706240,1706240023,17920.0426151114,10362051.965312988
8031,Buxoro viloyati,Mahallai Mirishkor MFY,1706,Peshku tumani,1706240,1706240021,16845.4239115765,5218871.236995156
8032,Buxoro viloyati,Chibog'oni MFY,1706,Peshku tumani,1706240,1706240034,17234.4504549835,8840758.89075555
8033,Buxoro viloyati,Navoiy MFY,1706,Peshku tumani,1706240,1706240025,42122.8667250249,46682288.06897905
8034,Buxoro viloyati,Kiyovxo'ja MFY,1706,Peshku tumani,1706240,1706240030,15173.6228269311,6291442.918837684
8035,Buxoro viloyati,Peshku MFY,1706,Peshku tumani,1706240,1706240011,18440.6676772798,9195952.725244343
8036,Buxoro viloyati,Turkiston MFY,1706,Peshku tumani,1706240,1706240029,30997.0906435611,34700213.32540963
8037,Buxoro viloyati,Shavgon MFY,1706,Peshku tumani,1706240,1706240033,14046.7992867575,6095457.138474922
8038,Buxoro viloyati,Quchoq MFY,1706,Peshku tumani,1706240,1706240036,14014.5452658109,7229546.835927119
8039,Buxoro viloyati,O'glon MFY,1706,Peshku tumani,1706240,1706240035,19821.3597829991,11703302.597669648
8040,Buxoro viloyati,Xurram MFY,1706,Peshku tumani,1706240,1706240037,23889.1287705926,16717775.815412665
8041,Buxoro viloyati,Obidxo'ja MFY,1706,Peshku tumani,1706240,1706240031,13459.9780302451,5531248.62454558
8042,Buxoro viloyati,Jongeldi MFY,1706,Peshku tumani,1706240,1706240024,821736.5422854279,14587960239.2216
8043,Buxoro viloyati,Kamolot MFY,1706,Peshku tumani,1706240,1706240013,13398.3600021141,6450474.37627824
8044,Buxoro viloyati,Qal‘a MFY,1706,Peshku tumani,1706240,1706240026,17259.4019095091,4994203.8397776345
8045,Buxoro viloyati,Guliston MFY,1706,Peshku tumani,1706240,1706240012,17114.8887936725,11950251.087051246
8046,Buxoro viloyati,Sadir MFY,1706,Peshku tumani,1706240,1706240009,19193.3897398572,16132319.01866683
8047,Buxoro viloyati,O'zbek MFY,1706,Peshku tumani,1706240,1706240027,50671.2655631061,48087836.054054074
8048,Buxoro viloyati,So'sana MFY,1706,Peshku tumani,1706240,1706240022,34410.2405041558,21907624.24340852
8049,Buxoro viloyati,Zandani MFY,1706,Peshku tumani,1706240,1706240014,21311.9948462726,12326236.719502533
8050,Buxoro viloyati,Mustaqillik MFY,1706,Peshku tumani,1706240,1706240002,12833.9018056689,5347783.99532984
8051,Buxoro viloyati,Kulxatib MFY,1706,Vobkent tumani,1706212,1706212007,24491.8370197828,16760069.006828133
8052,Buxoro viloyati,Mirvoshi MFY,1706,Vobkent tumani,1706212,1706212010,17832.02326677,12290346.899706038
8053,Buxoro viloyati,So'fidehqon MFY,1706,Vobkent tumani,1706212,1706212008,16487.7070535376,7779593.789121264
8054,Buxoro viloyati,Beshrabot MFY,1706,Vobkent tumani,1706212,1706212014,15512.0649944997,5754527.493579651
8055,Buxoro viloyati,Mo'minobod MFY,1706,Vobkent tumani,1706212,1706212015,17733.2908389024,9993825.368733067
8056,Buxoro viloyati,Kosari MFY,1706,Vobkent tumani,1706212,1706212013,16302.4023283765,8692272.31931739
8057,Buxoro viloyati,Arabxona MFY,1706,Vobkent tumani,1706212,1706212017,15843.707499213,8084404.245390651
8058,Buxoro viloyati,Ko'kin MFY,1706,Vobkent tumani,1706212,1706212016,25260.1030323389,20325878.638177983
8059,Buxoro viloyati,Chorbog'kent MFY,1706,Vobkent tumani,1706212,1706212035,10467.5358850275,5141223.984563236
8060,Buxoro viloyati,Shirin MFY,1706,Vobkent tumani,1706212,1706212034,17248.2422391812,13315332.225036385
8061,Buxoro viloyati,Shoxnigor MFY,1706,Vobkent tumani,1706212,1706212036,28289.7056135212,26789137.585795842
8062,Buxoro viloyati,Niyazxo'ja MFY,1706,Vobkent tumani,1706212,1706212023,31866.995385973,17704337.936435055
8063,Buxoro viloyati,Shakarkent MFY,1706,Vobkent tumani,1706212,1706212024,24596.5344700549,9538358.748448836
8064,Buxoro viloyati,Latifsobungar MFY,1706,Vobkent tumani,1706212,1706212022,28925.6653773956,24994110.254713673
8065,Buxoro viloyati,Istiqlol MFY,1706,Vobkent tumani,1706212,1706212042,6004.5256246689,1691697.346801648
8066,Buxoro viloyati,Do'stlik  MFY,1706,Vobkent tumani,1706212,1706212040,6462.0280151167,1989206.73272366
8067,Buxoro viloyati,Charmgaron MFY,1706,Vobkent tumani,1706212,1706212038,5280.3498253161,1031879.5866472479
8068,Buxoro viloyati,Vobkent MFY,1706,Vobkent tumani,1706212,1706212037,5468.7180514754,1250679.9956966843
8069,Buxoro viloyati,Diyor MFY,1706,Vobkent tumani,1706212,1706212033,24079.0261678563,19812175.550439753
8070,Buxoro viloyati,Xalach MFY,1706,Vobkent tumani,1706212,1706212032,23825.9257153111,20901701.0774108
8071,Buxoro viloyati,O'zbakon MFY,1706,Vobkent tumani,1706212,1706212030,39256.3624290192,26707859.847683504
8072,Buxoro viloyati,Shanba MFY,1706,Vobkent tumani,1706212,1706212031,25536.9680718937,20200456.430743545
8073,Buxoro viloyati,Xayrabod MFY,1706,Vobkent tumani,1706212,1706212029,24467.7912185542,16204472.61621062
8074,Buxoro viloyati,Sariosiyo MFY,1706,Vobkent tumani,1706212,1706212004,19200.6390113466,9266155.044579709
8075,Buxoro viloyati,Rozmoz MFY,1706,Vobkent tumani,1706212,1706212001,46572.1178393798,19376540.75041597
8076,Buxoro viloyati,Xo'jarabot MFY,1706,Vobkent tumani,1706212,1706212003,18528.8995469662,11652430.475434016
8077,Buxoro viloyati,G'aribshoh MFY,1706,Vobkent tumani,1706212,1706212006,18852.6247081647,8928330.299664378
8078,Buxoro viloyati,Kulolchi MFY,1706,Vobkent tumani,1706212,1706212043,5325.5182949161,1091989.3166011348
8079,Buxoro viloyati,Quruvchi MFY,1706,Vobkent tumani,1706212,1706212041,10835.8364691287,2270663.5273490297
8080,Buxoro viloyati,Rabotoxun MFY,1706,Vobkent tumani,1706212,1706212044,6244.134475318,1561758.680136075
8081,Buxoro viloyati,Shifokor MFY,1706,Vobkent tumani,1706212,1706212039,4704.7206830499,809340.9963441046
8082,Buxoro viloyati,Anjirbog' MFY,1706,Vobkent tumani,1706212,1706212021,17935.2527343376,10907282.521755556
8083,Buxoro viloyati,Xayrxush MFY,1706,Vobkent tumani,1706212,1706212028,18715.6507854792,11796683.84166744
8084,Buxoro viloyati,Panob MFY,1706,Vobkent tumani,1706212,1706212027,40723.0634873223,22686093.7957019
8085,Buxoro viloyati,Nayman MFY,1706,Vobkent tumani,1706212,1706212025,18286.7834163678,9511805.945920657
8086,Buxoro viloyati,Qatag'an MFY,1706,Vobkent tumani,1706212,1706212026,27472.1789534805,16517849.254822494
8087,Buxoro viloyati,Guliston MFY,1706,Vobkent tumani,1706212,1706212018,10196.5491133908,4871857.614260555
8088,Buxoro viloyati,Ko'liodina MFY,1706,Vobkent tumani,1706212,1706212020,18897.6712627311,12609198.161182778
8089,Buxoro viloyati,Bozorjoyi MFY,1706,Vobkent tumani,1706212,1706212019,14526.7774480597,6665145.952676057
8090,Buxoro viloyati,Kumushkent MFY,1706,Vobkent tumani,1706212,1706212002,17054.7650117215,10173326.735779395
8091,Buxoro viloyati,Xajuvon MFY,1706,Vobkent tumani,1706212,1706212012,24160.0705598588,18182755.270568397
8092,Buxoro viloyati,Teraklik MFY,1706,Vobkent tumani,1706212,1706212005,21664.6056954028,11929590.151028078
8093,Buxoro viloyati,Cho'rikalon MFY,1706,Vobkent tumani,1706212,1706212009,17188.076098776,9534413.380175233
8094,Buxoro viloyati,Changaron MFY,1706,Vobkent tumani,1706212,1706212011,14312.5326831685,7044085.131597453
8095,Buxoro viloyati,Denov MFY,1706,Olot tumani,1706204,1706204014,30390.0274699933,28132881.488142673
8096,Buxoro viloyati,Balandmachit MFY,1706,Olot tumani,1706204,1706204018,26301.2626721182,23005877.885903787
8097,Buxoro viloyati,Davlatboy MFY,1706,Olot tumani,1706204,1706204017,19808.5780147252,13540553.987641238
8098,Buxoro viloyati,Opshoq MFY,1706,Olot tumani,1706204,1706204032,14130.3379786023,10673489.020541912
8099,Buxoro viloyati,Xosabo'yi MFY,1706,Olot tumani,1706204,1706204034,18596.892758033,13693507.601266785
8100,Buxoro viloyati,Dilkor MFY,1706,Olot tumani,1706204,1706204033,23187.2451184097,18581347.584486824
8101,Buxoro viloyati,Muxtor MFY,1706,Olot tumani,1706204,1706204002,19739.5686106055,12841606.4155845
8102,Buxoro viloyati,Chovdur MFY,1706,Olot tumani,1706204,1706204001,24191.8906104734,19255139.999087043
8103,Buxoro viloyati,G'anchi Chandir MFY,1706,Olot tumani,1706204,1706204022,17825.5703443954,10460225.276347222
8104,Buxoro viloyati,Bo'ribek Chandir MFY,1706,Olot tumani,1706204,1706204021,19292.8247416952,12108238.355056213
8105,Buxoro viloyati,Xidreyli MFY,1706,Olot tumani,1706204,1706204023,33962.5438966708,29796492.584943812
8106,Buxoro viloyati,Bo'ston MFY,1706,Olot tumani,1706204,1706204024,15410.8218512966,6462726.270919433
8107,Buxoro viloyati,Kesakli MFY,1706,Olot tumani,1706204,1706204036,33004.6614814458,31060165.99202557
8108,Buxoro viloyati,Shayxlar MFY,1706,Olot tumani,1706204,1706204035,18804.9613147106,13846138.679351997
8109,Buxoro viloyati,Usmonshayx MFY,1706,Olot tumani,1706204,1706204012,22050.8521549528,14075394.564737005
8110,Buxoro viloyati,Pichoqchi MFY,1706,Olot tumani,1706204,1706204016,17597.6269852022,10638329.60609453
8111,Buxoro viloyati,Nurobod MFY,1706,Olot tumani,1706204,1706204015,15764.1993763207,7635676.988978978
8112,Buxoro viloyati,Аsajam MFY,1706,Olot tumani,1706204,1706204011,18946.9782569595,11867837.42446057
8113,Buxoro viloyati,Yoshbotir MFY,1706,Olot tumani,1706204,1706204013,23566.062588361,13897930.521593275
8114,Buxoro viloyati,Oq-Oltin MFY,1706,Olot tumani,1706204,1706204027,15582.8723938964,8330803.86912875
8115,Buxoro viloyati,Аrabxona MFY,1706,Olot tumani,1706204,1706204026,60617.2128334705,83455640.50926173
8116,Buxoro viloyati,Sola qarovul MFY,1706,Olot tumani,1706204,1706204031,22620.1391735768,20352844.68847297
8117,Buxoro viloyati,Kumkashon MFY,1706,Olot tumani,1706204,1706204005,25162.7128603681,19765483.162810016
8118,Buxoro viloyati,Bayot MFY,1706,Olot tumani,1706204,1706204003,34175.0119552941,43241443.98860433
8119,Buxoro viloyati,Kattab ayot MFY (Paxtakor),1706,Olot tumani,1706204,1706204004,46974.3021564041,98096228.4561812
8120,Buxoro viloyati,Jayxunobod MFY,1706,Olot tumani,1706204,1706204029,15685.73723822,7094309.453629275
8121,Buxoro viloyati,Burjoq MFY,1706,Olot tumani,1706204,1706204030,16012.4434316912,8192926.514111715
8122,Buxoro viloyati,Soin qarovul MFY,1706,Olot tumani,1706204,1706204025,57771.7728628608,139317078.3615078
8123,Buxoro viloyati,Qirtay MFY,1706,Olot tumani,1706204,1706204006,42465.1726002702,71478709.77789778
8124,Buxoro viloyati,O'zbekiston MFY,1706,Olot tumani,1706204,1706204007,66829.3721109776,57908698.593008295
8125,Buxoro viloyati,Ko'l chovdur MFY,1706,Olot tumani,1706204,1706204008,39073.8973864152,61399416.6140528
8126,Buxoro viloyati,Eski Olot MFY,1706,Olot tumani,1706204,1706204020,5589.3732403618,1573465.1564202164
8127,Buxoro viloyati,Maʼrifat MFY,1706,Olot tumani,1706204,1706204028,7675.6291073145,1593673.591292517
8128,Buxoro viloyati,Xalqobod MFY,1706,Olot tumani,1706204,1706204010,5232.3074076499,804098.7872344947
8129,Buxoro viloyati,Bunyodkor MFY,1706,Olot tumani,1706204,1706204037,5223.3178026691,1042050.3482032149
8130,Buxoro viloyati,Xalifa MFY,1706,Olot tumani,1706204,1706204038,12680.2234004762,9247302.507703885
8131,Buxoro viloyati,Navro'z MFY,1706,Olot tumani,1706204,1706204019,7225.1652794073,2283384.1204636167
8132,Buxoro viloyati,Qirlishon MFY,1706,Olot tumani,1706204,1706204009,308376.1678722806,4473021952.041468
8133,Buxoro viloyati,Kunjiqal'a MFY,1706,Buxoro tumani,1706207,1706207022,19311.4976002079,13887996.796583394
8134,Buxoro viloyati,Shergiron MFY,1706,Buxoro tumani,1706207,1706207014,22186.6149644413,17909828.243569165
8135,Buxoro viloyati,Rabotiqalmoq MFY,1706,Buxoro tumani,1706207,1706207016,36116.2233843648,27064982.68426517
8136,Buxoro viloyati,Gulshanobod MFY,1706,Buxoro tumani,1706207,1706207031,33741.9570988928,28460335.705992043
8137,Buxoro viloyati,So'fikorgar MFY,1706,Buxoro tumani,1706207,1706207003,38744.4046400602,45835646.49781268
8138,Buxoro viloyati,Bog'ikalon MFY,1706,Buxoro tumani,1706207,1706207004,37334.8797319584,28219147.109121136
8139,Buxoro viloyati,Qo'shxodim MFY,1706,Buxoro tumani,1706207,1706207005,19076.7680917244,12355241.01857313
8140,Buxoro viloyati,Saxovat MFY,1706,Buxoro tumani,1706207,1706207035,19545.0442982437,11499884.538365252
8141,Buxoro viloyati,Yangi-turmush MFY,1706,Buxoro tumani,1706207,1706207032,28439.810217907,21096222.41755506
8142,Buxoro viloyati,Turkon MFY,1706,Buxoro tumani,1706207,1706207033,42761.3212872325,29526539.05202279
8143,Buxoro viloyati,Soxibkor MFY,1706,Buxoro tumani,1706207,1706207036,21661.8328950285,10907384.93363624
8144,Buxoro viloyati,Qavola Maxmud MFY,1706,Buxoro tumani,1706207,1706207002,26446.9749455319,29186830.39197452
8145,Buxoro viloyati,Ko'chko'mar MFY,1706,Buxoro tumani,1706207,1706207001,44576.332838011,39066171.601293676
8146,Buxoro viloyati,Mustaqillik MFY,1706,Buxoro tumani,1706207,1706207007,7384.0711235105,1855750.4982790314
8147,Buxoro viloyati,Navro'z MFY,1706,Buxoro tumani,1706207,1706207010,6341.4978483038,1559755.8484577741
8148,Buxoro viloyati,Gala Osiyo MFY,1706,Buxoro tumani,1706207,1706207008,4696.3742472564,1222219.638204756
8149,Buxoro viloyati,Do'stlik  MFY,1706,Buxoro tumani,1706207,1706207009,8054.3089515728,2170102.8713705563
8150,Buxoro viloyati,Oybek MFY,1706,Buxoro tumani,1706207,1706207011,7728.3877837777,1738736.8578385862
8151,Buxoro viloyati,Zarmanoq MFY,1706,Buxoro tumani,1706207,1706207025,32454.4695641342,21268309.1148488
8152,Buxoro viloyati,Novmetan MFY,1706,Buxoro tumani,1706207,1706207023,258713.3478674373,1581780820.2666318
8153,Buxoro viloyati,Bog'dasht MFY,1706,Buxoro tumani,1706207,1706207030,36772.6984280635,28994696.942332126
8154,Buxoro viloyati,Istiqbol MFY,1706,Buxoro tumani,1706207,1706207034,31308.3430092463,28427912.21262924
8155,Buxoro viloyati,Xumin MFY,1706,Buxoro tumani,1706207,1706207029,17170.9408160231,12266905.949504854
8156,Buxoro viloyati,Dilobod Zafarabod MFY,1706,Buxoro tumani,1706207,1706207028,22998.9984791753,22938288.342519425
8157,Buxoro viloyati,Amirobod-Guliston MFY,1706,Buxoro tumani,1706207,1706207015,39758.9730970837,37633421.065005034
8158,Buxoro viloyati,Kulonxona MFY,1706,Buxoro tumani,1706207,1706207027,19560.4153279659,12851367.379812907
8159,Buxoro viloyati,Yangiobod MFY,1706,Buxoro tumani,1706207,1706207024,21946.3605439748,17031228.862485506
8160,Buxoro viloyati,Talaliyan MFY,1706,Buxoro tumani,1706207,1706207026,42201.7789574892,40255384.15194313
8161,Buxoro viloyati,Madaniyat Rabot MFY,1706,Buxoro tumani,1706207,1706207020,17899.1640499142,14274738.631428115
8162,Buxoro viloyati,Arabxona MFY,1706,Buxoro tumani,1706207,1706207018,14108.8160372573,12064606.912257675
8163,Buxoro viloyati,Podshoxi MFY,1706,Buxoro tumani,1706207,1706207019,23128.0600511988,15407815.555211207
8164,Buxoro viloyati,Shexoncha MFY,1706,Buxoro tumani,1706207,1706207021,16659.3465052737,14586022.595234534
8165,Buxoro viloyati,Dexcha MFY,1706,Buxoro tumani,1706207,1706207017,29188.665754184,17571736.72136077
8166,Buxoro viloyati,Xonabod MFY,1706,Buxoro tumani,1706207,1706207012,15267.3384015673,6575949.377591804
8167,Buxoro viloyati,Rabotipoyon MFY,1706,Buxoro tumani,1706207,1706207013,22137.9193726656,7542721.633097066
8168,Buxoro viloyati,Bahouddin Naqshband MFY,1706,Buxoro tumani,1706207,0,4219.9265037213,761396.5068341463
8169,Buxoro viloyati,Rabotak MFY,1706,Buxoro tumani,1706207,1706207006,19625.3056514691,12096317.647954028
8170,Buxoro viloyati,Ayirtom MFY,1706,G'ijduvon tumani,1706215,1706215039,14959.7224492163,7907235.277890921
8171,Buxoro viloyati,Mustaqillik MFY,1706,G'ijduvon tumani,1706215,1706215066,13466.7042408074,7630819.076339496
8172,Buxoro viloyati,Bo'lakiyon MFY,1706,G'ijduvon tumani,1706215,1706215058,9594.3869519883,2689099.5351790003
8173,Buxoro viloyati,Dodarak MFY,1706,G'ijduvon tumani,1706215,1706215025,12034.8767367713,4922157.820761229
8174,Buxoro viloyati,Karna MFY,1706,G'ijduvon tumani,1706215,1706215026,14950.0349830369,5979896.761646533
8175,Buxoro viloyati,Pozagari MFY,1706,G'ijduvon tumani,1706215,1706215031,26080.3769618242,8218426.58798604
8176,Buxoro viloyati,Oqrabot MFY,1706,G'ijduvon tumani,1706215,1706215047,24620.7334571729,19854669.537857786
8177,Buxoro viloyati,Baqqollar MFY,1706,G'ijduvon tumani,1706215,1706215040,22272.5914853078,7711191.386528292
8178,Buxoro viloyati,Ulfatbibi MFY,1706,G'ijduvon tumani,1706215,1706215053,28773.697139634,11139367.585073791
8179,Buxoro viloyati,Beshtuvo MFY,1706,G'ijduvon tumani,1706215,1706215042,8675.7225912734,3224603.457996692
