tin,name,countryside_id,sector,district_id
204960199,ESIMOʻZEK,106,4,1735211
203078884,YUQORI ZARQAYNAR,7548,4,1730215
203147196,SANAM,7985,2,1730236
202741836,GOʻZAL,7604,4,1730218
203394967,GULISTON,7764,4,1730226
206961536,BARQAROR HAMJIHATLIK,7892,1,1730233
203634334,SHIFOKOR,7939,3,1730233
202951321,XAMID OLIMJON,8216,1,1730408
304978149,QORASUV,2964,2,1710405
205419457,BOBODEHQON,8470,2,1733217
304092359,GʻALABA,8493,4,1733217
207209882,OʻZBEKISTON,6229,4,1727212
202923695,7-SONLI MURUVVAT,7209,2,1727419
207147676,DIYDOR,7029,4,1727265
202908809,ALLON,9162,4,1726280
202879814,BOGʻ,3803,3,1714236
202874489,BOGʻISTON,3817,4,1714236
202847275,BIRLIK,62,2,1735207
204502617,YANGI-OBOD,79,3,1735207
205054976,IBN-SINO,81,4,1735207
203581125,KOʻNA TOʻRTKOʻL,10516,1,1735233
202780227,NAVROʻZ,270,1,1735236
202780234,SARICHUNGIL,278,2,1735236
202780187,QIRQINSHI,286,3,1735236
202780259,MADANIYAT,290,4,1735236
202838129,TARAQQIYOT,7136,4,1727407
207255391,BESHKENT,6416,4,1727233
305038715,NAVBAHOR,2519,4,1710232
202689583,OQSUV,7649,3,1730221
204022161,BALAND MASJID,7350,2,1730206
202867909,MAYDAYOBU,2436,3,1710229
202701759,YANGI XOʻJAOBOD,3561,3,1714219
207144744,BOʻSTON,2266,2,1710212
207151561,DOSLIQ GUZARI,383,2,1735401
202838800,BAQSHILIQ,9886,3,1735401
203284233,KOʻKSAROY,1880,4,1706401
207148872,KOʻKDARYA,143,3,1735215
206829666,AZATLIQ,159,4,1735215
206823034,OʻZBEKISTON,876,2,1703217
203003043,OLAQANOT,990,2,1703224
202906035,JANUBIY,3249,1,1712401
205619209,BIRLASHGAN,1123,3,1703230
202850581,BOʻSTON,7816,4,1730227
203822354,XIDREYLI,1389,3,1706204
204043096,ARABXONA,1581,1,1706230
202878546,MALLAISHAYX,1587,1,1706230
203569859,ALLON,3098,2,1712234
202820531,GʻOʻSLIK,4884,4,1718236
202429669,24-SHAKAR QISHLOQ,8082,1,1730401
202844668,TARAQQIYOT,4912,1,1718238
202914746,TEMIRYOʻLCHI,1908,3,1706403
204529194,OQTEPA,1731,1,1706246
302894216,CHOʻLIGULISTON,2123,1,1708225
203819815,YANGI OBOD,923,2,1703220
207107701,BARATLAR,8429,3,1733212
202839159,MUGʻJAGUL,2457,4,1710229
303244414,LOLISTON,2805,3,1710245
206946878,NOV,3905,1,1714242
207153377,OGAXIY,8713,2,1733233
203569731,YANGI ARIQ,3125,4,1712234
202977225,OʻQCHI,1057,2,1703227
202286516,ZAXKASH,615,4,1703206
202396799,NUROBOD,2679,4,1710237
202678375,BESHKAPA,6362,3,1727228
202766678,CHORDONA,3328,4,1714204
203660747,TOSHLOQ ,738,3,1703211
204232637,TOʻRT TOL,886,4,1703217
202995496,FAROVON,660,1,1703210
202830345,QAYNARBULOQ,4833,2,1718236
202818263,BESHKON,4827,2,1718236
302776393,OLCHIN,8577,2,1733223
203826744,QIZIL TOʻQAY,931,3,1703220
202850384,ZARKENT,7783,2,1730227
204580205,BOGʻI-MIRZO,5006,2,1718401
202797609,ISHONCH,8357,2,1733208
202518787,KAPTARXONA,8804,1,1733406
202574846,GAZCHI,8820,4,1733406
207273663,TURKISTON,7245,1,1727424
303485185,ASHISAY,6297,1,1727224
203936955,KULOLLAR,5031,2,1718401
202593847,BOBUR,1788,2,1706258
200688910,OʻZBEKISTON MUSTAQILLIGI,2366,2,1710224
204486305,TUPROQQALʻA,8692,4,1733230
202706119,NAVOIY,3760,4,1714234
202766740,QIZILQUM,3293,1,1714204
202745632,MULKOBOD,3309,2,1714204
203097196,FAYZABOD,2377,3,1710224
202868320,OLTIOʻGʻIL,4405,1,1718218
202884129,OʻZBEKISTON,4410,1,1718218
202727259,OʻZBEKKENTI,4420,2,1718218
202866331,YANGIOBOD,4425,3,1718218
303188056,ISTIQLOL,6845,2,1727256
204055595,YOSHLIK,6864,3,1727256
202832080,SHOYON,3838,1,1714237
207111999,SAMARQAND,6887,1,1727259
202944194,XONQOʻRGʻON,6923,2,1727259
207186486,SHOʻRKOʻL,8631,3,1733226
202946224,IFTIXOR,6589,2,1727248
207294542,AMIROBOD,1528,3,1706215
201575742,YORTEPA,2332,4,1710220
202810472,NAVBAHOR,3369,3,1714207
202813570,SHIRINBULOQ,3388,4,1714207
202586815,A.YASSAVIY,9972,3,1726290
202294087,XOʻJA QISHLOQ,5570,2,1722214
202335399,GʻALABA,5575,3,1722214
202906684,XASANBOY,8900,1,1726266
205714336,SEVINCH,8919,2,1726266
202906755,MATONAT,8929,3,1726266
202861877,ARABXONA,2395,1,1710229
202875684,OʻRTA OBRON,2404,1,1710229
207120766,TOSHKOʻPRIK,2427,2,1710229
202667999,CHUGURTMA,2220,1,1710207
204644733,OBOD,3716,1,1714234
202800611,NORIN,3731,2,1714234
202706094,BAXT,3734,2,1714234
202832818,BOGʻANALI,4604,4,1718227
203681713,KENGASH,9701,4,1703203
202673715,QAYIRMA ,4274,4,1718212
207138505,BOYTOʻP,4356,1,1718216
203257313,KOʻLBOʻYI,7298,2,1730203
202828361,ISTIQLOL,685,4,1703210
203843637,NAMUNA,704,1,1703211
204080978,TOMDIBULOQ,3158,1,1712244
203942592,DOʻSTLIK,3166,1,1712248
206855342,MUSTAQILIK 15 YILLIGI,9574,1,1703209
202847497,MADYARCHEK,10625,3,1703202
202756365,CHEKYOR,776,1,1703214
202756175,BOYMAHALLA,811,3,1703214
202723984,YAKKABOGʻ,5197,4,1718406
203643538,BOʻZI,4688,1,1718233
204112983,MANGʻITOBOD,4614,4,1718227
205971801,BOLALIK,7583,2,1730218
202824390,DEHQONOBOD,7602,3,1730218
202847480,XONDIBOGʻI,481,4,1703202
202694468,BERUNIY,962,1,1703224
207293948,NAYMANSOY,10470,2,1730230
202654041,BAXRIN,4255,3,1718212
202818176,YUQORI QAYROQLI,4821,1,1718236
203942506,QIRQQULOCH,2617,1,1710235
203384299,15-MISGARLIK,8174,2,1730405
203272683,USMONOBOD,7281,2,1730203
202844786,RAVOT,4950,4,1718238
203700957,XOʻJATEPA,904,1,1703220
202813144,DEHQON,3108,3,1712234
202813247,ZIYOKOR,3117,4,1712234
202286319,OBOD TURMUSH,578,1,1703206
202639906,OQSOY,4767,1,1718235
206994874,DOʻSTLIK,4775,2,1718235
202694887,NAYMAN,4212,3,1718209
202609720,TERAK-TAGI,8283,3,1730412
202559451,BURHONIDDIN MARGʻILONIY,8291,4,1730412
205957176,TOʻLQIN,1117,2,1703230
202818287,QORATEPA,4837,2,1718236
202830392,CHUMCHUQLI,4879,3,1718236
202810243,ISTIQLOL,2908,2,1710401
202692866,NURAFSHON,9765,2,1714401
202700181,FAROVON,10254,3,1714401
202770437,QOʻQON QISHLOQ,3409,2,1714212
202030139,JEKE TEREK,369,1,1735401
202170494,TASLAQ,388,2,1735401
306882458,ATA MÁKAN,3,2,1735401
202838792,SHAYIRLAR AWILI,9869,3,1735401
205666364,MIRVOSHI,1442,1,1706212
203388578,OʻRTA TURKMAN,4740,3,1718233
203645684,YANGIRAVOT,4747,3,1718233
203270765,ANDARXON,15923,1,1730215
202959760,ZARAFSHON,1583,1,1706230
203046457,OYDIN,1730,1,1706246
202678146,KALVAK,3585,1,1714224
202673399,HAMID OLIMJON,3611,2,1714224
202803551,IKROM KARVON,3181,1,1712251
202987782,ROHAT,1078,4,1703227
202652582,SAFOXOʻJA ,4230,1,1718212
202678344,QOʻCHQORSOʻYGAN,6357,2,1727228
202909410,GULISTON,6515,1,1727239
202817201,BOGʻISHAMOL,2932,4,1710401
202911196,PAYNOB,1198,3,1703232
202829811,ESONTURDI,4158,2,1718206
202850305,GUZARBOSHI,7778,1,1730227
202938312,QOʻSHSHUKUR,6656,1,1727249
202832152,NURONIY,4910,1,1718238
202832191,DOʻSTLIK,4908,1,1718238
202832184,MADANIYAT,4924,2,1718238
207018076,OQMACHIT,2276,3,1710212
202832746,YANGI SANOAT,4574,2,1718227
202792457,ISHCHILAR SHAHARCHASI,7249,2,1727424
202911694,YANGI-XAYOT,6443,1,1727237
202679595,YUMALOQ TEPA,3951,3,1714242
204738045,MILTIQCHI,3040,4,1712216
202689608,GʻOZI-GʻIJDON,7639,2,1730221
202689630,OLTIN VODIY,7650,3,1730221
202948688,NURLI YOʻL,9457,4,1718401
203030493,YUQORI BESHRABOT,3054,1,1712230
202930624,BOʻSTON,6043,4,1724226
202894574,FARXOD,6114,2,1724235
202874647,XUSNOBOD,6128,4,1724235
203058093,YUKSALISH,1232,1,1703236
203003336,MIRZAOBOD,1022,4,1703224
204006900,QIYQI,7331,1,1730206
204005048,QIZILARIQ,7343,1,1730206
202681405,OBOD,1315,3,1703401
202681437,GʻAYRAT,1305,3,1703401
202879663,TOXIRSHAYX,4467,1,1718224
206984998,QIRQOVUL,4479,2,1718224
206671114,BAHOR,4472,2,1718224
202895787,OʻZBEKISTON,4913,1,1718238
202844762,QOʻSHCHINOR,4923,2,1718238
200189487,ELCHI,7873,3,1730230
203041836,DASHT CHOʻLPON,7866,3,1730230
205293213,PISTAMOZOR,1274,1,1703401
202778464,CHOʻMBOGʻISH,7452,1,1730212
202709145,JURIYAT,4186,1,1718209
202709081,QOʻRGʻONSALOMON,4211,3,1718209
203561284,QIRQVOLIDA,7388,1,1730209
203514619,TALIBARZU POYON,4720,2,1718233
202911402,GULZOR,9649,1,1727237
202912274,OYBEK,6463,2,1727237
202715581,QANDIYON,3956,4,1714242
204104114,GULSHAN,8618,1,1733226
204099382,ARVIK,8633,3,1733226
202833451,OBOD,6633,3,1727248
207128802,DOʻSTLIK BOGʻI,8361,2,1733208
200010045,MURUNTAU,3276,1,1712408
204738156,GULBOGʻ,3026,3,1712216
203659374,AVAZSOY,3126,1,1712238
203119285,BESHKAPA,7637,2,1730221
203119032,KICHIK KENAGAS,7648,3,1730221
202829494,NAVBAXOR,4167,3,1718206
203247261,YANGICHEK,7260,1,1730203
202685074,QARMISH,8730,4,1733233
207225753,ASHXOBOD,8333,4,1733204
206628434,SANOAT,8532,2,1733220
202675902,KATTA QURAMA,3638,4,1714224
203030422,SOVUNGAR,3065,2,1712230
202680976,TINCHLIK,6104,1,1724235
202894464,OʻZBEKISTON TOʻKINCHILIGI,6122,3,1724235
202926730,S.SEGIZBAEV,10644,4,1727206
202705934,TURKISTON,3732,2,1714234
202706370,PAXTACHI,3750,3,1714234
202678423,KOʻK OROL,6372,4,1727228
202921825,OQ OVUL,6517,1,1727239
202909427,NAVOIY,6516,1,1727239
203546293,YANGIOBOD,9402,2,1727239
202950845,QOʻRGʻON,1548,4,1706215
202951005,SARDOR,1554,4,1706215
205876903,GʻULOMTE,1776,1,1706258
202848345,SHODLIK,1798,2,1706258
202685423,BOBUR,1894,1,1706403
205007305,SHAVGON,1650,1,1706240
202952637,BOGʻIMUSO,1672,4,1706240
202921864,ZEBUNISO,6587,2,1727248
203025618,NAVBAHOR,1632,1,1706232
204065204,BOZORJOYI,1477,4,1706212
205015762,OBIDXOʻJA,1644,1,1706240
201432492,SAMARQAND-QUDUQ,2030,4,1708212
202886860,GULSHAN,2058,2,1708218
202943283,OʻZBEKISTON,2075,3,1708218
206949730,NURLI YOʻL,7165,3,1727413
302866692,YOSHLIK,6165,1,1727206
302866130,MADANIYAT,6174,2,1727206
302866123,HAMID OLIMJON,6182,3,1727206
206844094,FAZLI,2672,3,1710237
202877904,SARYUZ,6286,4,1727220
202678597,DOʻSTLIK,10405,1,1727228
202678312,YANGIOBOD,6358,2,1727228
205030509,DEYCHA,1653,2,1706240
203064886,QORAQALPOQ,1665,3,1706240
205784227,ROSTGOʻY,1535,3,1706215
203875842,ZARAFSHON,1766,4,1706246
204068025,DOʻSTLIK,1402,1,1706207
202817960,CHUSTNON-DOʻSTLAROBOD,3893,4,1714237
202661635,BOYAGʻON,3651,1,1714229
202659106,ISLOMOBOD,3669,2,1714229
202659422,SHAFTOLI,3685,3,1714229
207310664,YANGI ASR,10905,1,1730233
203638574,OʻRTA QISHLOQ ,7911,2,1730233
203632947,SHARQ HAQIQATI,7933,3,1730233
203632979,DEXQONOBOD,7946,3,1730233
202067258,YANGIQAZGʻAN,2996,4,1712211
203683038,YANGIOBOD,547,3,1703203
203681705,SADDATAGI,9706,4,1703203
203043216,QIZILOY,3050,1,1712230
202286491,CHINOBOD,616,4,1703206
202801064,BOʻSTON,754,1,1703214
202547284,YOʻRMADUZ,8251,1,1730412
202656799,YOVQOCHAR,8268,2,1730412
202132010,MARGʻILON,10248,3,1714401
202832438,TOʻQBOY,4595,3,1718227
202849716,PARCHAYUZ,6258,2,1727220
302866574,QOʻRGʻONTEPA,6170,1,1727206
202781218,YUQORI MANGʻIT,7483,4,1730212
203118975,BEGMUROD,7623,1,1730221
204738014,GʻOYIBON,3037,4,1712216
202702883,YOVI,4288,1,1718215
202702890,VAYROT,4286,1,1718215
202730984,QIYOT,4307,2,1718215
202734005,MULLAKURPA,4310,2,1718215
202834284,DOʻSTLIK,7818,4,1730227
305355069,YANGIOBOD,8052,1,1730242
202778299,XOʻJAOʻLDI,7454,2,1730212
203003264,QIPCHOQ,985,2,1703224
203080170,TERAKTAGI,1151,4,1703230
203654967,YANGITURMUSH,3145,3,1712238
202668110,OBOD,2239,3,1710207
203091269,CHINOQ,10685,3,1718216
203091165,NAVKAT,4378,3,1718216
203091141,PICHOT,10656,4,1718216
203643735,QAYNAMA,4731,3,1718233
204080409,KOʻKALAM ,733,3,1703211
202720466,ARAB,7460,2,1730212
202778228,QORAQUM,7476,3,1730212
202822956,VATAN,3257,2,1712401
203564256,OBOD,8148,1,1730405
203454432,21-GʻALCHASOY,8172,2,1730405
202892245,XOSA,4470,1,1718224
200158991,BAGʻDOD,7397,2,1730209
203564439,CHOʻL YUNUS,7417,3,1730209
203942617,KOKPATAS,3171,2,1712248
203041740,ABDURAXMON JOMIY,7864,3,1730230
203417635,GULZOR,2999,1,1712216
203002979,ERGASHOBOD,1016,3,1703224
202132027,AXSIKENT,3994,2,1714367
206989706,MIRISHKOR,6909,2,1727259
202668245,MUSTAQILLIK,2863,3,1710250
202675450,GEOLOG,2572,1,1710234
303267725,BIRLIK,6303,2,1727224
202766733,ALAMI,3289,1,1714204
202745656,OʻZGARISH,3310,2,1714204
202883858,GULISTON,8818,3,1733406
303267740,S.XONDOYLIQIY,6325,3,1727224
202912013,CHORBOGʻ,6481,3,1727237
202824351,MUSTAQILLIK,7591,3,1730218
203213803,YANGI TOʻLQIN,563,4,1703203
202881149,OʻRTA ARIQ,472,3,1703202
202718704,BIRLIK,964,1,1703224
202756151,KUYGAN-YOR,793,2,1703214
202756294,A NAVOIY,810,3,1703214
205309009,XAZARBOBO,4280,4,1718212
303213641,AXILLIK,6851,2,1727256
206970572,SARCHASHMA,2287,4,1710212
202701609,TEPAQOʻRGʻON,3533,2,1714219
202701537,MARGʻIZOR,3528,2,1714219
202701591,YANGICHEK,3543,2,1714219
203055374,YANGI FARGʻONA,1256,3,1703236
203057980,NISHOBBOʻYI,1250,3,1703236
203110393,SARQAMISH,1261,4,1703236
202867006,AYSHAXONUM,429,1,1703202
305003008,SARVONTEPA,1337,4,1703401
207253119,SOHIL,2741,3,1710242
207254314,YANGI DAM,2745,3,1710242
207160812,QIRGʻIZ,2735,3,1710242
203030399,QIZILRABOT,3070,3,1712230
203030461,NAVBAHOR,3082,4,1712230
204013900,FAYZ,7371,4,1730206
206627206,NAYMANBOʻSTON,7774,1,1730227
202871818,MEVAZOR,7689,2,1730224
202871611,JALAYER,7709,3,1730224
202871604,QOSHQAYRON,7714,3,1730224
207105450,SOʻXOBOD,7727,4,1730224
202673690,QUCHQOR QARSHIEV,4246,2,1718212
204013884,SHAKAR,7372,4,1730206
202828092,GULISTON,656,1,1703210
207337978,ALTIN JAGʻIS,11006,4,1735401
307168212,BOGʻARO,11008,3,1727404
307168631,MUSO JALIL,11009,3,1727404
307168917,SHAROF RASHIDOV,11010,4,1727404
307166666,BIRDAMLIK,11011,1,1727404
307167181,SHOSH-ILOQ,11012,2,1727404
307167048,TEMUR MALIK,11013,2,1727404
307168054,METALLURG,11014,2,1727404
307168853,ISLOM KARIMOV,11015,3,1727404
205657462,TOZA URUGʻ,9520,2,1708220
203084387,UMAKAY,2694,4,1710240
206976191,KOʻKTOSH,2714,2,1710242
203593839,TAMABAXRIN,3190,1,1712251
203003225,UNGUT,1028,4,1703224
202894314,BALANDCHAQIR,2171,2,1708237
202923782,BOY TOʻPI,1159,1,1703232
203055382,SHAXRIXONSOY,1235,1,1703236
202682300,VATAN,8256,1,1730412
202539864,TURON,8281,3,1730412
204580213,PARRANDACHILIK,4692,1,1718233
202430455,GULISTON,2994,4,1712211
203257265,UZUMCHI,7290,2,1730203
202286057,MARKAZ,605,3,1703206
202806168,QOʻSHCHINOR,3231,4,1712251
204513294,NUROBOD,6906,2,1727259
305067688,SHEROZI,2871,3,1710250
200708931,ESAT,2838,1,1710250
305161968,ISTIQBOL,2845,2,1710250
203322675,SULFAKABUTAK,4694,1,1718233
203649308,XAMZAOBOD,707,1,1703211
202904584,BIRLASHGAN,6026,4,1724220
202967048,HIYOBON,6979,1,1727265
200688927,GʻUBDIN,2342,1,1710224
203103536,XOʻJAOBOD,1099,1,1703230
202753149,NAYMAN,3299,1,1714204
203047186,XONOBOD,2393,4,1710224
202944392,BUNYODKOR,6945,4,1727259
204011469,ISTIQLOLNING 5 YILLIGI,6475,3,1727237
203268734,SERTUT,7305,3,1730203
203564399,MURUVVAT,7407,2,1730209
202734044,MELIXOʻJA,10288,3,1718215
206931644,NIYOZMUDIN,2351,1,1710224
202832492,TOʻRTTOM,4596,3,1718227
202961174,VATAN,10419,2,1727415
202726196,SHODLIK,6389,1,1727233
207255320,MEVAZOR,6397,2,1727233
202855131,ABAY,8892,3,1726264
202911995,YUQORI DARXON,9843,1,1726283
202660368,ZIYNAT,9169,1,1726283
207300430,YANGI UMID,9841,1,1726292
203021228,YOʻLDOSH,9183,2,1726292
202963440,SOY BOʻYI,8228,2,1730408
202760837,XURLIK,5877,2,1722226
202688688,OQQOʻRGʻON,5887,3,1722226
202760869,BOBUR,5881,3,1722226
202703810,A.NAVOIY,5894,4,1722226
202880269,TURON,2967,2,1710405
202436787,GʻALABA,2970,3,1710405
202902982,CHAQMOQ,6406,3,1727233
202990170,NURAFSHON ,1568,2,1706219
202830005,TORTUVLI,4408,1,1718218
202637022,QAYNARBULOQ,10089,2,1718230
202694816,MASJIDI QOʻNGʻIROQDOR,4976,1,1718401
204914199,NARVON,2152,2,1708235
200340688,UCHQULOCH,2167,4,1708235
202638986,QALIYA,2182,1,1708401
202638829,HAMID OLIMJON,10068,2,1708401
203632954,MARKAZ,7942,3,1730233
205414829,YUQORI GULSHAN,7929,3,1730233
203633082,FARGʻONA,7955,4,1730233
202951345,POLMON,8220,1,1730408
202955324,NAMUNA,8227,2,1730408
202944456,OBOD,6904,1,1727259
202677908,BASHIR,2499,3,1710232
202847268,PAXTAKOR,68,2,1735207
202844518,XONQOʻRGʻON,3358,2,1714207
202526287,OʻRTASAROY ,6797,4,1727253
202780242,MURTAZABIY,291,4,1735236
205211306,AQ JAGʻIS,412,4,1735401
203967807,BUNYODKOR,1390,4,1706204
205293957,PAXTAKOR,1603,2,1706230
205859528,NAVBAHOR,1809,3,1706258
207147107,MUROD-ALI,6717,1,1727250
202938447,LOLAARIQ,6727,3,1727250
207194556,KATTAQISHLOQ,2017,3,1708212
305890385,YANGI NAVBAXOR,11002,3,1727249
202912109,IZZATLI,15536,1,1726283
206965507,KATTA OQMACHIT,9858,2,1718216
202894528,XUJAMUSHKENT,2172,2,1708237
202916704,GULOBOD,6540,3,1727239
202730138,BIRLASHGAN,3319,4,1714204
204957081,17-SON DOʻSTLIK,1905,3,1706403
204103037,QALAYCHORBOGʻ,10626,1,1706242
203334193,ZARAFSHON,1699,3,1706242
202668048,CHANOQ,2233,2,1710207
203828979,YANGI CHEK,751,4,1703211
202860640,MINGTEPA,4860,3,1718236
202822932,MEʻMORLAR,9479,3,1712401
203569874,AZAMAT,3086,1,1712234
201528729,GULSHAN,8650,1,1733230
204936266,QUM - YOP,8663,2,1733230
303300233,OBIXAYOT,6869,4,1727256
202918234,ALISHER NAVOIY,6962,1,1727265
202810195,QURGʻONCHA,2936,4,1710401
202961665,XOʻJAXUROSON,2777,1,1710245
304977822,OBOD,10891,2,1710245
202922641,DUXCHI,2803,3,1710245
202861687,SAMARQAND,2131,1,1708228
202919343,SAROY,1938,1,1708204
202918470,MAʻRIFAT,6971,1,1727265
202967332,ULUGʻ YOʻL,10962,4,1724401
202890328,OZODLIK,5955,1,1724212
202962331,MIRZACHOʻL,6054,2,1724228
206947211,CHOʻMICHLI,2252,4,1710207
207152544,GULZOR,6281,3,1727220
202839166,LOLAZOR,2435,3,1710229
204779439,QOZOQLI,2454,4,1710229
202697123,FAYZIOBOD,3593,1,1714224
202940192,BOGʻZOR,2044,4,1708215
204628507,OʻBA,1707,3,1706242
204846347,IFTIXOR,1712,4,1706242
202975497,POʻLOTI,1742,2,1706246
202413769,KAT,9962,2,1710401
202822497,PAXTAZOR,9993,3,1710401
202790199,PAXTAKOR,3187,1,1712251
202823091,RIVOJ,689,4,1703210
203852207,KAPA,698,1,1703211
203649315,TOʻRACHEKI,705,1,1703211
205310404,XASANOBOD,722,2,1703211
202779764,NAVROʻZOBOD,766,1,1703214
202756223,QORAYONTOQ,794,2,1703214
202756286,QOʻGʻAY,792,2,1703214
202805200,IFTIXOR,818,3,1703214
202749753,SHAYXISLOM,4268,3,1718212
202831519,QORAQALPOQ,464,3,1703202
202834839,IJTIMOYAT,473,4,1703202
202718664,DOʻSTLIK,966,1,1703224
202807919,SAMARQAND,2628,2,1710235
203003185,OZOD,1010,3,1703224
203452808,28-ACHCHIQ KOʻL,8158,1,1730405
203559729,17-KALVAK GUZARI,8181,2,1730405
203327233,YANGI HAYOT,3157,4,1712238
202813151,XOʻJA XISRAV,3124,4,1712234
202286302,NASRIDDINOBOD,575,1,1703206
204006853,KICHIK BESHKAPA,7355,2,1730206
203090095,CHOJA,1118,2,1703230
203103489,QASHQAR,1126,3,1703230
202855163,QUYI TEGANA,4811,1,1718236
202820570,KENAGAS,4835,2,1718236
204737933,SAROY,3003,1,1712216
204737918,MALIKOBOD,3001,1,1712216
203683852,ROHAT,544,3,1703203
204772345,BEKOBOD,537,3,1703203
202526303,AXMAD YASSAVIY,8269,2,1730412
202609665,YANGI OBOD,8280,3,1730412
202803773,QOQSOY,4586,3,1718227
202832460,ISTIQBOL,4582,3,1718227
203110077,TURGʻOQ,7630,1,1730221
203119214,YAKKAMULLA,7633,1,1730221
204738038,SOʻFIYON,3042,4,1712216
206678143,ORASOY,3131,1,1712238
202540549,DEXQONOBOD,635,2,1703209
202778282,BUMOZOR,7439,1,1730212
202778339,URGANJI,7456,2,1730212
203002954,KOʻRKAM,982,2,1703224
207132885,YUQORI BOGʻONALI,4627,4,1718227
202824541,SOʻFI,7600,3,1730218
203681658,SHARQ YULDUZI,9699,4,1703203
202834799,MADANIY MEHNAT-1,475,4,1703202
203003344,OQBOʻYRA,1025,4,1703224
201748724,OLMAZOR,2738,3,1710242
202890335,PAXTAKOR,5956,1,1724212
202853317,YANGI CHEK,447,1,1703202
203041851,ZINASHA,7829,1,1730230
204852625,UCHBOʻLAK,7840,1,1730230
202779850,BESHMIRZA,783,2,1703214
202679825,YANGIRAVOT,4284,4,1718212
204055517,YANGIOBOD,6854,2,1727256
202944345,KESKAN,6914,2,1727259
202512811,XONTEPA,2903,1,1710401
202640012,AGʻRON,4790,4,1718235
202893093,ILGʻOR,4492,3,1718224
202866442,XOʻJA ISMOIL,4501,3,1718224
202871754,TOʻDA,7685,1,1730224
202871825,YOSHLIK,7695,2,1730224
202707741,KELACHI,3507,1,1714219
202898750,TINCHLIK,3516,1,1714219
202701631,YANGIOBOD,3542,2,1714219
203295686,BADAHSHON,2330,4,1710220
202828132,MIRZAKALON ISMOILIY,658,1,1703210
203094754,UCHKOʻCHA,669,2,1703210
202857342,QIZILOLMA,5806,1,1722223
202777750,CHAGʻATOY,5825,2,1722223
202843804,DEHQONARIQ,5819,2,1722223
202799004,KATTABOGʻ,5830,3,1722223
202798979,YOʻSHLIK,5844,4,1722223
203681776,ROVVOT,528,2,1703203
203057965,GULISTON,1246,3,1703236
203055399,QUVVATMUROD,1248,3,1703236
202867053,CHOʻNTAK,446,1,1703202
202974499,GULISTON,1064,3,1703227
202649370,QOʻRGʻONCHA,9448,4,1718401
202948774,BOGʻISTON,9439,4,1718401
202724151,BAHORISTON,5175,2,1718406
202724018,GOʻZALKENT,5189,4,1718406
203161727,ZIYOLI,6254,2,1727220
302958696,XONOBOD,6259,2,1727220
202821371,DOʻSTLIK,6267,3,1727220
203028272,ISFARA,6278,3,1727220
202664583,BEKOBOD,9671,4,1714242
202807941,YANGIOBOD,2636,3,1710235
201803290,DENOV,2645,1,1710237
207167944,XOʻJAXAYRON,2654,1,1710237
202352330,SHAKARJOʻY,2667,2,1710237
202593823,TINCHLIK,1824,4,1706258
202687634,CHUQUR QISHLOQ,5454,3,1722210
207200824,KATTA BOGʻ,8466,2,1733217
205184206,MEVAZOR,8501,4,1733217
207209068,YANGIOBOD,6214,2,1727212
202908547,MIRZO ULUGʻBEK,8950,4,1726266
204136146,YANGIHAYOT,5741,3,1722220
202826848,PATTAKESAR,9803,3,1722401
202316936,DEXQONBIRLASHUV,5263,2,1722202
200107650,SARKOR,3798,2,1714236
202639028,QASSOBLIK,10085,3,1708401
202838168,OZODLIK,7115,2,1727407
202862259,TOLBULOQ,7126,2,1727249
202846696,GOʻZAL,7138,4,1727407
202029976,XAWA JOLI,391,2,1735401
205675378,CHORBOGʻKENT,1462,2,1706212
203936797,URGUTI-1,5057,2,1718401
202854900,DEXQONOBOD,7525,2,1730215
202687444,QAYTMAS,5400,2,1722210
202649814,KELAJAK SARI,5682,2,1722217
203581140,KELTEMINOR,10521,2,1735233
203093614,AMIROBOD,345,3,1735250
202816574,QONʻIRATKOʻL,226,4,1735230
201832200,TAXIATOSH,202,2,1735228
202586633,IQBOL,9336,4,1726290
202791079,OYQOR,1943,2,1708204
202919328,NURAFSHON,1947,3,1708204
203359960,NAVBAXOR,1838,1,1706401
202606124,JOʻYICHUQUR,5021,2,1718401
202950892,GULISTONOBOD,1488,1,1706215
202950995,ULFATBIBI,1537,3,1706215
202840634,BOGʻ-KOʻCHA,9086,3,1726277
202915784,GULOBOD,10612,4,1726277
207333366,BUYUK KELAJAK,11247,4,1724401
207333406,NIXOL,11248,4,1724401
307335409,DAVLATOBOD,11150,1,1727249
207148026,HILOL,15559,2,1727404
202872000,A. NAVOIY,7682,1,1730224
203259563,YANGIARAB,7312,3,1730203
203248750,QAXRAMON,7320,4,1730203
206959434,NAZAR,4218,4,1718209
202829503,ULUGʻBEK,4180,4,1718206
202717397,NAYMANTEPA,4188,1,1718209
202704714,XITOYPOYON,4206,2,1718209
202896595,GEOLOG,3285,4,1712408
203090111,XOLDEVONBEK,1112,2,1703230
203657654,QOʻLBA,4710,2,1718233
203645653,BADAL,4705,2,1718233
202694444,MUHAMMAD ALIBOY,1321,3,1703401
202534436,4-TINCHLIK,8092,1,1730401
203643695,JARQISHLOQ,4752,4,1718233
206566117,MASHʻAL,1213,4,1703232
203055461,UZUN KOʻCHA,1234,1,1703236
202807790,OBI HAYOT,2632,3,1710235
207015040,MUSTAQILLIK,2082,4,1708218
201454781,YANGIKENT,9522,3,1708220
202850416,YUQORIQISHLOQ,7784,2,1730227
202340149,SARBON,9595,4,1703209
