objectid,region_name,countryside_name,parent_code,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
1074,Farg'ona viloyati,Qanjirg‘a MFY,1730,Toshloq tumani,1730227,1730227032.0,26017.2945461161,11924470.061270569,qanjirga mfy,202850559.0,QANJIRGʻA,7803.0,3.0,qanjirga,qanjirga mfy
1075,Farg'ona viloyati,Yangiyo'l MFY,1730,Toshloq tumani,1730227,1730227013.0,12250.2581247044,5086867.904661004,yangiyol mfy,202850297.0,YANGIYOʻL,7781.0,2.0,yangiyol,yangiyol mfy
1076,Farg'ona viloyati,Zarkent MFY,1730,Toshloq tumani,1730227,1730227012.0,29959.969349556,13039092.118824352,zarkent mfy,,,,,,
1077,Farg'ona viloyati,Chuqurqishloq MFY,1730,Toshloq tumani,1730227,1730227016.0,14460.1072964267,4770268.269587807,chuqurqishloq mfy,202850424.0,CHUQURQISHLOQ,7780.0,2.0,chuqurqishloq,chuqurqishloq mfy
1078,Farg'ona viloyati,Yakkovut MFY,1730,Toshloq tumani,1730227,1730227030.0,16247.6403959912,6831685.104391684,yakkovut mfy,201238274.0,YAKKOVUT,7794.0,3.0,yakkovut,yakkovut mfy
1079,Farg'ona viloyati,Xotinqumi MFY,1730,Toshloq tumani,1730227,1730227029.0,10977.5725646638,4543837.804356758,hotinqumi mfy,202850566.0,HOTINQUMI,7792.0,3.0,hotinqumi,hotinqumi mfy
1080,Farg'ona viloyati,Xamrak MFY,1730,Toshloq tumani,1730227,1730227047.0,11492.8363605245,3237567.9740393087,hamrak mfy,,,,,,
1081,Farg'ona viloyati,Xonaqa MFY,1730,Toshloq tumani,1730227,1730227036.0,11837.409295204,6759934.209686218,honaqa mfy,,,,,,
1082,Farg'ona viloyati,Varzak MFY,1730,Toshloq tumani,1730227,1730227048.0,10408.7437179347,4662432.370228115,varzak mfy,,,,,,
1083,Farg'ona viloyati,Toshloq MFY,1730,Toshloq tumani,1730227,1730227039.0,9863.0426491439,1555447.1238943352,toshloq mfy,,,,,,
1084,Farg'ona viloyati,Tog‘liq MFY,1730,Toshloq tumani,1730227,1730227033.0,19489.525081775,8556509.018149022,togliq mfy,,,,,,
1085,Farg'ona viloyati,Suvboshi MFY,1730,Toshloq tumani,1730227,1730227043.0,4051.7426840649,860389.7132212832,suvboshi mfy,202850376.0,SUVBOSHI,7809.0,4.0,suvboshi,suvboshi mfy
1086,Farg'ona viloyati,Soybo‘yi MFY,1730,Toshloq tumani,1730227,1730227002.0,19152.9678452731,7733599.75366506,soyboyi mfy,,,,,,
1087,Farg'ona viloyati,So‘kchilik MFY,1730,Toshloq tumani,1730227,1730227027.0,6051.3857457668,1713157.5674384476,sokchilik mfy,201238456.0,SOʻKCHILIK,7801.0,3.0,sokchilik,sokchilik mfy
1088,Farg'ona viloyati,So‘filar MFY,1730,Toshloq tumani,1730227,1730227026.0,19551.1739165243,7731065.563527695,sofilar mfy,,,,,,
1089,Farg'ona viloyati,Shodlik MFY,1730,Toshloq tumani,1730227,1730227040.0,5479.2092109498,811364.0904934588,shodlik mfy,,,,,,
1090,Farg'ona viloyati,Sadda MFY,1730,Toshloq tumani,1730227,1730227022.0,18508.440528104,7351076.315368476,sadda mfy,,,,,,
1091,Farg'ona viloyati,Qo‘rg‘oncha MFY,1730,Toshloq tumani,1730227,1730227045.0,12028.3510461329,3319638.676009435,qorgoncha mfy,202850130.0,QOʻRGʻONCHA,7811.0,4.0,qorgoncha,qorgoncha mfy
1092,Farg'ona viloyati,Qipchoqariq MFY,1730,Toshloq tumani,1730227,1730227049.0,14747.8586136875,7951130.6280780835,qipchoqariq mfy,202850598.0,QIPCHOQARIQ,7807.0,4.0,qipchoqariq,qipchoqariq mfy
1093,Farg'ona viloyati,Qamchipurush MFY,1730,Toshloq tumani,1730227,1730227044.0,11854.3449611171,4362370.042774093,qamchipurush mfy,304924888.0,QAMCHIPURUSH,7814.0,4.0,qamchipurush,qamchipurush mfy
1094,Farg'ona viloyati,Piyozchilik MFY,1730,Toshloq tumani,1730227,1730227046.0,7896.0540773443,3149547.686681639,piyozchilik mfy,202850234.0,PIYOZCHILIK,7810.0,4.0,piyozchilik,piyozchilik mfy
1095,Farg'ona viloyati,O‘zbekiston MFY,1730,Toshloq tumani,1730227,1730227050.0,13783.3296901114,9064136.13575343,ozbekiston mfy,202850574.0,OʻZBEKISTON,7812.0,4.0,ozbekiston,ozbekiston mfy
1096,Farg'ona viloyati,Konizar MFY,1730,Toshloq tumani,1730227,1730227024.0,8370.7622691165,2369566.2322942084,konizar mfy,,,,,,
1097,Farg'ona viloyati,Ko‘larik MFY,1730,Toshloq tumani,1730227,1730227035.0,10323.2983474531,3498141.4865394714,kolarik mfy,,,,,,
1098,Farg'ona viloyati,Katta Ko‘cha MFY,1730,Toshloq tumani,1730227,1730227025.0,12856.9843716215,4446660.706000671,katta kocha mfy,202850202.0,KATTA-KOʻCHA,7799.0,3.0,kattakocha,katta kocha mfy
1099,Farg'ona viloyati,Jorqishloq MFY,1730,Toshloq tumani,1730227,1730227017.0,19973.8813678506,10255462.086000515,jorqishloq mfy,,,,,,
1100,Farg'ona viloyati,Guzarboshi MFY,1730,Toshloq tumani,1730227,1730227004.0,12575.3703838181,7643615.958112341,guzarboshi mfy,202850305.0,GUZARBOSHI,7778.0,1.0,guzarboshi,guzarboshi mfy
1101,Farg'ona viloyati,Furqat MFY,1730,Toshloq tumani,1730227,1730227041.0,9456.4411211446,1431113.1109422997,furqat mfy,,,,,,
1102,Farg'ona viloyati,Do‘stlik MFY,1730,Toshloq tumani,1730227,1730227042.0,6454.3189042028,575076.7217012839,dostlik mfy,,,,,,
1103,Farg'ona viloyati,Bo‘ston MFY,1730,Toshloq tumani,1730227,1730227051.0,18719.926918091,11892742.4497671,boston mfy,,,,,,
1104,Farg'ona viloyati,Besarang MFY,1730,Toshloq tumani,1730227,1730227037.0,22486.912026066,14472448.328567294,besarang mfy,202850527.0,BESARANG,7797.0,3.0,besarang,besarang mfy
1105,Farg'ona viloyati,Aylanmajar MFY,1730,Toshloq tumani,1730227,1730227038.0,17309.0399558137,6109145.005549143,aylanmajar mfy,206937857.0,AYLANMAJAR,7793.0,3.0,aylanmajar,aylanmajar mfy
1106,Farg'ona viloyati,Axshakguzar MFY,1730,Toshloq tumani,1730227,1730227031.0,21936.7870035777,9881204.640847422,ahshakguzar mfy,202850542.0,AHSHAKGUZAR,7805.0,3.0,ahshakguzar,ahshakguzar mfy
1107,Farg'ona viloyati,Arabmozor MFY,1730,Toshloq tumani,1730227,1730227034.0,14168.9480156894,6534876.415254265,arabmozor mfy,202850194.0,ARABMOZOR,7796.0,3.0,arabmozor,arabmozor mfy
1108,Farg'ona viloyati,Yuqoriqishloq MFY,1730,Toshloq tumani,1730227,1730227015.0,34684.8994009526,13261662.411630388,yuqoriqishloq mfy,202850416.0,YUQORIQISHLOQ,7784.0,2.0,yuqoriqishloq,yuqoriqishloq mfy
1109,Farg'ona viloyati,Nayman MFY,1730,Toshloq tumani,1730227,1730227006.0,16777.9523925942,7113824.588397853,nayman mfy,,,,,,
1110,Farg'ona viloyati,Teraktagi MFY,1730,Toshloq tumani,1730227,1730227023.0,15343.3054448041,7334580.603917797,teraktagi mfy,202850313.0,TERAKTAGI,7790.0,3.0,teraktagi,teraktagi mfy
1111,Farg'ona viloyati,Bog‘ibo‘ston MFY,1730,Uchko'prik tumani,1730221,1730221040.0,28525.0090111545,15075307.24276474,bogiboston mfy,207336797.0,BOGʻIBOʻSTON,15530.0,1.0,bogiboston,bogiboston mfy
1112,Farg'ona viloyati,Soy bo‘yi MFY,1730,Uchko'prik tumani,1730221,1730221030.0,12566.0324315478,4110445.556134457,soy boyi mfy,207336758.0,SOY BOʻYI,15699.0,3.0,soy boyi,soy boyi mfy
1113,Farg'ona viloyati,Anxor bo‘yi MFY,1730,Uchko'prik tumani,1730221,1730221006.0,9628.3556114368,3232202.491330681,anhor boyi mfy,207336765.0,ANXOR BOʻYI,15531.0,4.0,anhor boyi,anhor boyi mfy
1114,Farg'ona viloyati,Nihol MFY,1730,Uchko'prik tumani,1730221,1730221052.0,13294.1054915277,5138282.96404527,nihol mfy,,,,,,
1115,Farg'ona viloyati,Sariqo‘rg‘on MFY,1730,Uchko'prik tumani,1730221,1730221038.0,23475.9173661788,19426023.10286922,sariqorgon mfy,203119150.0,SARIQOʻRGʻON,7644.0,3.0,sariqorgon,sariqorgon mfy
1116,Farg'ona viloyati,Xasanqora MFY,1730,Uchko'prik tumani,1730221,1730221007.0,13804.1051410414,5819456.281133598,hasanqora mfy,203119207.0,XASANQORA,7624.0,1.0,hasanqora,hasanqora mfy
1117,Farg'ona viloyati,Farovon MFY,1730,Uchko'prik tumani,1730221,1730221001.0,16091.5486560457,6491721.222585156,farovon mfy,,,,,,
1118,Farg'ona viloyati,Yakkamulla MFY,1730,Uchko'prik tumani,1730221,1730221005.0,15329.1238292382,9748728.797241274,yakkamulla mfy,203119214.0,YAKKAMULLA,7633.0,1.0,yakkamulla,yakkamulla mfy
1119,Farg'ona viloyati,Yangi qishloq MFY,1730,Uchko'prik tumani,1730221,1730221002.0,10875.3993715851,4904062.974130712,yangi qishloq mfy,203119174.0,YANGIQISHLOQ,7622.0,1.0,yangiqishloq,yangi qishloq mfy
1120,Farg'ona viloyati,Toshkentliguzar MFY,1730,Uchko'prik tumani,1730221,1730405075.0,11860.6197896627,5066561.000523641,toshkentliguzar mfy,203119182.0,TOSHKENTGUZAR,7621.0,1.0,toshkentguzar,toshkentliguzar mfy
1121,Farg'ona viloyati,Turg‘oq MFY,1730,Uchko'prik tumani,1730221,1730221003.0,11291.3606623953,4199366.513914284,turgoq mfy,,,,,,
1122,Farg'ona viloyati,Yangiobod MFY,1730,Uchko'prik tumani,1730221,1730221009.0,13068.0193328846,6119971.914449498,yangiobod mfy,300421615.0,YANGIOBOD,7629.0,1.0,yangiobod,yangiobod mfy
1123,Farg'ona viloyati,Mergan MFY,1730,Uchko'prik tumani,1730221,1730221048.0,15267.541593849,6956930.759043224,mergan mfy,,,,,,
1124,Farg'ona viloyati,Yangibog‘ (Buyrak) MFY,1730,Uchko'prik tumani,1730221,1730221045.0,11779.4372426779,4351111.897334346,yangibog buyrak mfy,,,,,,
1125,Farg'ona viloyati,Zig‘ir MFY,1730,Uchko'prik tumani,1730221,1730221047.0,19465.8656612813,11067593.821654191,zigir mfy,,,,,,
1126,Farg'ona viloyati,Yakkatut MFY,1730,Uchko'prik tumani,1730221,1730221046.0,23613.7774693925,11288656.74881681,yakkatut mfy,203119111.0,YAKKATUT,7667.0,4.0,yakkatut,yakkatut mfy
1127,Farg'ona viloyati,Tinchlik MFY,1730,Uchko'prik tumani,1730221,1730221043.0,25968.3971174476,7574493.821190651,tinchlik mfy,202689647.0,TINCHLIK,7669.0,4.0,tinchlik,tinchlik mfy
1128,Farg'ona viloyati,Uchko‘prik MFY,1730,Uchko'prik tumani,1730221,1730221044.0,12464.9965599513,3321337.539025444,uchkoprik mfy,203119088.0,UCHKOʻPRIK,7659.0,4.0,uchkoprik,uchkoprik mfy
1129,Farg'ona viloyati,Katta Qo‘shtepa MFY,1730,Uchko'prik tumani,1730221,1730221036.0,14243.9534276603,7397311.280668938,katta qoshtepa mfy,203119024.0,KATTA QOʻSHTEPA,7656.0,3.0,katta qoshtepa,katta qoshtepa mfy
1130,Farg'ona viloyati,Begobod MFY,1730,Uchko'prik tumani,1730221,1730221028.0,14591.9052155586,9530469.962689886,begobod mfy,,,,,,
1131,Farg'ona viloyati,Katta Qorako‘l MFY,1730,Uchko'prik tumani,1730221,1730221033.0,18011.2727417397,11426229.266150318,katta qorakol mfy,203119049.0,KATTA QORAKOʻL,7647.0,3.0,katta qorakol,katta qorakol mfy
1132,Farg'ona viloyati,To‘qsonqovun MFY,1730,Uchko'prik tumani,1730221,1730221035.0,14059.390171855,6833451.437829052,toqsonqovun mfy,203119064.0,TOʻQSONQOVUN,7646.0,3.0,toqsonqovun,toqsonqovun mfy
1133,Farg'ona viloyati,Katta Qashqar MFY,1730,Uchko'prik tumani,1730221,1730221032.0,23532.7959989726,14378983.659340678,katta qashqar mfy,203119017.0,KATTA QASHQAR,7653.0,3.0,katta qashqar,katta qashqar mfy
1134,Farg'ona viloyati,Oltin vodiy MFY,1730,Uchko'prik tumani,1730221,1730221027.0,33717.453251532,17268651.022993397,oltin vodiy mfy,202689630.0,OLTIN VODIY,7650.0,3.0,oltin vodiy,oltin vodiy mfy
1135,Farg'ona viloyati,Katta Kenagas MFY,1730,Uchko'prik tumani,1730221,1730221029.0,13592.1736521927,6291749.225170757,katta kenagas mfy,203118990.0,KATTA KENAGAS,7654.0,3.0,katta kenagas,katta kenagas mfy
1136,Farg'ona viloyati,G‘ijdon MFY,1730,Uchko'prik tumani,1730221,1730221019.0,10716.4175640052,6078705.166699958,gijdon mfy,,,,,,
1137,Farg'ona viloyati,G‘ozi-g‘ijdon MFY,1730,Uchko'prik tumani,1730221,1730221018.0,32152.8406632954,10920809.133848744,gozigijdon mfy,202689608.0,GʻOZI-GʻIJDON,7639.0,2.0,gozigijdon,gozigijdon mfy
1138,Farg'ona viloyati,Qumariq MFY,1730,Uchko'prik tumani,1730221,1730221022.0,17430.3682153522,5914271.752431666,qumariq mfy,,,,,,
1139,Farg'ona viloyati,Beshkapa MFY,1730,Uchko'prik tumani,1730221,1730221021.0,12587.8196322531,5414837.646815579,beshkapa mfy,203119285.0,BESHKAPA,7637.0,2.0,beshkapa,beshkapa mfy
1140,Farg'ona viloyati,Mirzaxo‘ja MFY,1730,Uchko'prik tumani,1730221,1730221020.0,8154.7528497235,3280146.2853559484,mirzahoja mfy,203119261.0,MIRZAXOʻJA,7638.0,2.0,mirzahoja,mirzahoja mfy
1141,Farg'ona viloyati,Yangiyo‘l MFY,1730,Uchko'prik tumani,1730221,1730221026.0,10691.7496108289,5751440.972130767,yangiyol mfy,,,,,,
1142,Farg'ona viloyati,Istiqbol MFY,1730,Uchko'prik tumani,1730221,1730221023.0,17147.3153343258,9745073.242028823,istiqbol mfy,202689615.0,ISTIQBOL,7642.0,2.0,istiqbol,istiqbol mfy
1143,Farg'ona viloyati,Poloxon MFY,1730,Uchko'prik tumani,1730221,1730221024.0,14239.8976242589,7167147.47944108,polohon mfy,,,,,,
1144,Farg'ona viloyati,Yulg‘unzor MFY,1730,Uchko'prik tumani,1730221,1730221025.0,11390.0127144543,4454563.745819608,yulgunzor mfy,203119293.0,YULGʻUNZOR,7643.0,2.0,yulgunzor,yulgunzor mfy
1145,Farg'ona viloyati,Qorayantoq MFY,1730,Uchko'prik tumani,1730221,1730221050.0,29187.5492870095,31166295.134598304,qorayantoq mfy,203119246.0,QORAYANTOQ,7664.0,4.0,qorayantoq,qorayantoq mfy
1146,Farg'ona viloyati,Chang MFY,1730,Uchko'prik tumani,1730221,1730221053.0,13984.1894143881,5237238.284549244,chang mfy,,,,,,
1147,Farg'ona viloyati,Sobirjon MFY,1730,Uchko'prik tumani,1730221,1730221051.0,11375.4256968315,5316273.461031233,sobirjon mfy,203119222.0,SOBIRJON,7663.0,4.0,sobirjon,sobirjon mfy
1148,Farg'ona viloyati,Boboshbek MFY,1730,Uchko'prik tumani,1730221,1730221016.0,17093.5582700511,6489774.917934914,boboshbek mfy,300495548.0,BOBOSHBEK,7632.0,1.0,boboshbek,boboshbek mfy
1149,Farg'ona viloyati,Begmurod MFY,1730,Uchko'prik tumani,1730221,1730221011.0,10441.6896221338,3898422.199514464,begmurod mfy,203118975.0,BEGMUROD,7623.0,1.0,begmurod,begmurod mfy
1150,Farg'ona viloyati,Mashad MFY,1730,Uchko'prik tumani,1730221,1730221012.0,12970.6282978417,5506846.574539787,mashad mfy,,,,,,
1151,Farg'ona viloyati,Puchug‘oy MFY,1730,Uchko'prik tumani,1730221,1730221015.0,16624.9289726736,6936831.845564616,puchugoy mfy,203119128.0,PUCHUGʻOY,7627.0,1.0,puchugoy,puchugoy mfy
1152,Farg'ona viloyati,Sulton MFY,1730,Uchko'prik tumani,1730221,1730221014.0,10063.9194885912,3574692.579682733,sulton mfy,,,,,,
1153,Farg'ona viloyati,Chorbog‘ MFY,1730,Uchko'prik tumani,1730221,1730221010.0,15236.8263915931,4289808.849441652,chorbog mfy,,,,,,
1154,Farg'ona viloyati,Tojik MFY,1730,Uchko'prik tumani,1730221,1730221039.0,30206.1536923318,21993211.79554166,tojik mfy,,,,,,
1155,Farg'ona viloyati,Oqsuv MFY,1730,Uchko'prik tumani,1730221,1730221037.0,37405.7929893729,38944126.053026885,oqsuv mfy,,,,,,
1156,Farg'ona viloyati,Yangiyer MFY,1730,Uchko'prik tumani,1730221,1730221042.0,23867.4917883556,19399442.298117436,yangiyer mfy,,,,,,
1157,Farg'ona viloyati,Tepaqo‘rg‘on MFY,1730,Uchko'prik tumani,1730221,1730221013.0,18066.6169575315,9164774.680430172,tepaqorgon mfy,203119135.0,TEPAQOʻRGʻON,7628.0,1.0,tepaqorgon,tepaqorgon mfy
1158,Farg'ona viloyati,Bahrin MFY,1730,Uchko'prik tumani,1730221,1730221008.0,13019.1085814413,4952365.536749929,bahrin mfy,,,,,,
1159,Farg'ona viloyati,Qurbonqashqar MFY,1730,Uchko'prik tumani,1730221,1730221041.0,27862.8532877536,22991489.85884254,qurbonqashqar mfy,203119143.0,QURBONQASHQAR,7658.0,3.0,qurbonqashqar,qurbonqashqar mfy
1160,Farg'ona viloyati,Olmurod MFY,1730,Uchko'prik tumani,1730221,1730221034.0,16714.2642214202,7152849.323537731,olmurod mfy,,,,,,
1161,Farg'ona viloyati,Kichik Kenagas MFY,1730,Uchko'prik tumani,1730221,1730221031.0,16692.6919108279,8072973.090171155,kichik kenagas mfy,203119032.0,KICHIK KENAGAS,7648.0,3.0,kichik kenagas,kichik kenagas mfy
1162,Farg'ona viloyati,Mehnatobod MFY,1730,Uchko'prik tumani,1730221,1730221017.0,34795.4506531597,47191630.684165806,mehnatobod mfy,202797569.0,MEXNATOBOD,7631.0,1.0,mehnatobod,mehnatobod mfy
1163,Farg'ona viloyati,Damko‘l MFY,1730,Farg'ona tumani,1730233,1730233020.0,19845.0649304393,12156124.570235563,damkol mfy,,,,,,
1164,Farg'ona viloyati,Oqtom MFY,1730,Farg'ona tumani,1730233,1730233023.0,18242.2939836954,12424793.293612204,oqtom mfy,,,,,,
1165,Farg'ona viloyati,Bo‘stonobod MFY,1730,Farg'ona tumani,1730233,1730233021.0,20498.3275199458,15404628.50174193,bostonobod mfy,206838949.0,BOʻSTONOBOD ,7905.0,1.0,bostonobod,bostonobod mfy
1166,Farg'ona viloyati,Guliston MFY,1730,Farg'ona tumani,1730233,1730233022.0,15187.1401282093,4764793.276855314,guliston mfy,203652241.0,GULISTON,7906.0,1.0,guliston,guliston mfy
1167,Farg'ona viloyati,Avval MFY,1730,Farg'ona tumani,1730233,1730233036.0,7628.2983748729,1922564.2772051543,avval mfy,,,,,,
1168,Farg'ona viloyati,Birdamlik MFY,1730,Farg'ona tumani,1730233,1730233037.0,22996.4265200434,16972440.573651098,birdamlik mfy,203654760.0,BIRDAMLIK,7915.0,2.0,birdamlik,birdamlik mfy
1169,Farg'ona viloyati,Qorasuv MFY,1730,Farg'ona tumani,1730233,1730233039.0,10350.6506436729,3110646.2809495195,qorasuv mfy,,,,,,
1170,Farg'ona viloyati,Mozortagi MFY,1730,Farg'ona tumani,1730233,1730233038.0,15091.4270092411,3248093.257942142,mozortagi mfy,,,,,,
1171,Farg'ona viloyati,Oq tepa MFY,1730,Farg'ona tumani,1730233,1730233041.0,16675.1636596173,6393890.742594696,oq tepa mfy,,,,,,
1172,Farg'ona viloyati,O‘rta qishloq MFY,1730,Farg'ona tumani,1730233,1730233040.0,22099.1959333662,11823379.70026273,orta qishloq mfy,203638574.0,OʻRTA QISHLOQ ,7911.0,2.0,orta qishloq,orta qishloq mfy
1173,Farg'ona viloyati,Qorayantoq MFY,1730,Farg'ona tumani,1730233,1730233030.0,23797.0277048399,14289123.027071422,qorayantoq mfy,203638566.0,QORAYANTOQ,7909.0,2.0,qorayantoq,qorayantoq mfy
1174,Farg'ona viloyati,Navro‘z MFY,1730,Farg'ona tumani,1730233,1730233028.0,13959.6391578758,5644882.541941872,navroz mfy,,,,,,
1175,Farg'ona viloyati,Yuqori Vodil MFY,1730,Farg'ona tumani,1730233,1730233027.0,8674.3624491889,2046268.9652658952,yuqori vodil mfy,203633067.0,YUQORI  VODIL,7917.0,2.0,yuqori vodil,yuqori vodil mfy
1176,Farg'ona viloyati,Obod MFY,1730,Farg'ona tumani,1730233,1730233029.0,12408.8630057031,3952926.464597079,obod mfy,,,,,,
1177,Farg'ona viloyati,Mash‘al MFY,1730,Farg'ona tumani,1730233,1730233035.0,38410.6175240205,27201741.248055268,mashal mfy,,,,,,
1178,Farg'ona viloyati,Oqbilol MFY,1730,Farg'ona tumani,1730233,1730233066.0,24918.3120459869,23281549.834123928,oqbilol mfy,,,,,,
1179,Farg'ona viloyati,Yangiobod MFY,1730,Farg'ona tumani,1730233,1730233067.0,72608.5950684391,76665383.1504243,yangiobod mfy,203652265.0,YANGIOBOD,7950.0,4.0,yangiobod,yangiobod mfy
1180,Farg'ona viloyati,Log‘on MFY,1730,Farg'ona tumani,1730233,1730233031.0,28048.1160055041,20636676.16600548,logon mfy,,,,,,
1181,Farg'ona viloyati,Vaziyo MFY,1730,Farg'ona tumani,1730233,1730233032.0,24710.4657696434,16809695.676349223,vaziyo mfy,,,,,,
1182,Farg'ona viloyati,Gulpiyon MFY,1730,Farg'ona tumani,1730233,1730233033.0,26327.5246817345,14198129.881503211,gulpiyon mfy,203634248.0,GULPIYON,7922.0,2.0,gulpiyon,gulpiyon mfy
1183,Farg'ona viloyati,Xo‘ja Axmad Vali MFY,1730,Farg'ona tumani,1730233,1730233004.0,8144.1885206894,1530447.0547719616,hoja ahmad vali mfy,203620154.0,XOʻJA AHMAD VALE,7888.0,1.0,hoja ahmad vale,hoja ahmad vali mfy
1184,Farg'ona viloyati,Bo‘ston MFY,1730,Farg'ona tumani,1730233,1730233009.0,10461.9921349743,2382744.563490312,boston mfy,,,,,,
1185,Farg'ona viloyati,Sanoat MFY,1730,Farg'ona tumani,1730233,1730233005.0,22001.4394980344,7875359.754755382,sanoat mfy,,,,,,
1186,Farg'ona viloyati,Marg‘ilon MFY,1730,Farg'ona tumani,1730233,1730233010.0,11382.0721319965,3218767.6778049213,margilon mfy,203629062.0,MARGʻILON,7900.0,1.0,margilon,margilon mfy
1187,Farg'ona viloyati,Xosilot MFY,1730,Farg'ona tumani,1730233,1730233006.0,26456.7649593508,10813630.069706962,hosilot mfy,,,,,,
1188,Farg'ona viloyati,Dilkusho MFY,1730,Farg'ona tumani,1730233,1730233011.0,16699.8182125912,6984407.154670077,dilkusho mfy,203638614.0,DILKUSHO ,7899.0,1.0,dilkusho,dilkusho mfy
1189,Farg'ona viloyati,Beruniy MFY,1730,Farg'ona tumani,1730233,1730233008.0,15333.4330265393,7984506.299973064,beruniy mfy,,,,,,
1190,Farg'ona viloyati,Yambaroq MFY,1730,Farg'ona tumani,1730233,1730233012.0,32093.5000324089,18295556.26327148,yambaroq mfy,206949564.0,YAMBAROQ,7889.0,1.0,yambaroq,yambaroq mfy
1191,Farg'ona viloyati,Tinchlik MFY,1730,Farg'ona tumani,1730233,1730233007.0,7751.5464150983,2359445.521046495,tinchlik mfy,203634209.0,TINCHLIK,7901.0,1.0,tinchlik,tinchlik mfy
1192,Farg'ona viloyati,Vodil MFY,1730,Farg'ona tumani,1730233,1730233003.0,6504.941994987,847940.2592860766,vodil mfy,,,,,,
1193,Farg'ona viloyati,Boy mahalla MFY,1730,Farg'ona tumani,1730233,1730233056.0,11991.9660729006,4884553.793801339,boy mahalla mfy,,,,,,
1194,Farg'ona viloyati,Mindon MFY,1730,Farg'ona tumani,1730233,1730233058.0,13540.8408576234,6313839.717427941,mindon mfy,,,,,,
1195,Farg'ona viloyati,Gulshan MFY,1730,Farg'ona tumani,1730233,1730233054.0,10966.627777189,4557985.015630742,gulshan mfy,,,,,,
1196,Farg'ona viloyati,Yuqori Gulshan MFY,1730,Farg'ona tumani,1730233,1730233057.0,5557.9893883095,1702112.2460442293,yuqori gulshan mfy,205414829.0,YUQORI GULSHAN,7929.0,3.0,yuqori gulshan,yuqori gulshan mfy
1197,Farg'ona viloyati,Oq oltin MFY,1730,Farg'ona tumani,1730233,1730233069.0,31424.4769121377,25303335.923231225,oq oltin mfy,203633043.0,OQ OLTIN ,7954.0,4.0,oq oltin,oq oltin mfy
1198,Farg'ona viloyati,Farg‘ona MFY,1730,Farg'ona tumani,1730233,1730233071.0,34322.2451317289,21643481.743355725,fargona mfy,,,,,,
1199,Farg'ona viloyati,Xonqiz MFY,1730,Farg'ona tumani,1730233,1730233068.0,14993.7686848427,8148312.126592439,honqiz mfy,,,,,,
1200,Farg'ona viloyati,O‘zbekiston MFY,1730,Farg'ona tumani,1730233,1730233070.0,22167.794046832,17999504.301813394,ozbekiston mfy,203633035.0,OʻZBEKISTON ,7956.0,4.0,ozbekiston,ozbekiston mfy
1201,Farg'ona viloyati,Langar MFY,1730,Farg'ona tumani,1730233,1730233049.0,9234.2566025594,2056956.5863344504,langar mfy,,,,,,
1202,Farg'ona viloyati,Zilol MFY,1730,Farg'ona tumani,1730233,1730233051.0,12446.6064833307,4360891.876801931,zilol mfy,,,,,,
1203,Farg'ona viloyati,Chimyon MFY,1730,Farg'ona tumani,1730233,1730233046.0,5500.2031544557,1472638.1642793063,chimyon mfy,,,,,,
1204,Farg'ona viloyati,Bahor MFY,1730,Farg'ona tumani,1730233,1730233047.0,11985.0187637782,4369166.434645944,bahor mfy,,,,,,
1205,Farg'ona viloyati,Ulug‘bek MFY,1730,Farg'ona tumani,1730233,1730233048.0,7185.8458295054,2075305.9334606524,ulugbek mfy,,,,,,
1206,Farg'ona viloyati,Qurilish MFY,1730,Farg'ona tumani,1730233,1730233050.0,10997.4430364561,2995565.01372156,qurilish mfy,203633074.0,QURILISH,7932.0,3.0,qurilish,qurilish mfy
1207,Farg'ona viloyati,Shifokor MFY,1730,Farg'ona tumani,1730233,1730233052.0,15496.4591417919,7071734.5715005705,shifokor mfy,203634334.0,SHIFOKOR,7939.0,3.0,shifokor,shifokor mfy
