objectid,region_name,countryside_name,region_id,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
4252,Samarqand viloyati,Alisher Navoiy MFY,1718,Oqdaryo tumani,1718203,1718203011.0,5533.0127452138,1648748.6315389106,alisher navoiy mfy,,,,,,
4275,Samarqand viloyati,O.Miriy MFY,1718,Kattaqo‘rg‘on shahar,1718406,1718406030.0,2403.6781897323,126660.5414407685,omiriy mfy,,,,,,
4304,Samarqand viloyati,Barlos MFY,1718,Ishtixon tumani,1718212,1718212018.0,41840.7992155902,40091499.59269329,barlos mfy,,,,,,
4307,Samarqand viloyati,Zarbulok MFY,1718,Ishtixon tumani,1718212,1718212050.0,23670.7593418334,14019201.45613714,zarbulok mfy,,,,,,
4314,Samarqand viloyati,Xonaka MFY,1718,Ishtixon tumani,1718212,1718212030.0,21735.6651460503,9371484.342353066,honaka mfy,,,,,,
4316,Samarqand viloyati,Mirzaqul MFY,1718,Ishtixon tumani,1718212,1718212054.0,22196.9962188096,13558220.972608265,mirzaqul mfy,,,,,,
4319,Samarqand viloyati,Yangirovot MFY,1718,Ishtixon tumani,1718212,1718212062.0,18514.2732802259,12210972.841163415,yangirovot mfy,,,,,,
4320,Samarqand viloyati,Qorakishlok MFY,1718,Ishtixon tumani,1718212,1718212040.0,26639.9613156645,15210258.368751807,qorakishlok mfy,,,,,,
4323,Samarqand viloyati,Chokar MFY,1718,Ishtixon tumani,1718212,1718212013.0,30467.6264207617,21528500.911933407,chokar mfy,,,,,,
4389,Samarqand viloyati,Z.M.Bobur MFY,1718,Payariq tumani,1718224,1718224049.0,17525.5850547565,12680863.771208648,zmbobur mfy,,,,,,
4411,Samarqand viloyati,Mojar MFY,1718,Paxtachi tumani,1718230,1718230036.0,9710.4412191882,4041875.097642639,mojar mfy,,,,,,
4412,Samarqand viloyati,Amirabod MFY,1718,Paxtachi tumani,1718230,1718230031.0,10156.7895433957,3342021.921601722,amirabod mfy,,,,,,
4426,Samarqand viloyati,Urgʻuch (Oʻrikzor) MFY,1718,Paxtachi tumani,1718230,1718230027.0,16775.3795542274,7613829.451781303,urguch orikzor mfy,,,,,,
4462,Samarqand viloyati,Xalkabod MFY,1718,Nurobod tumani,1718235,1718235019.0,50500.2984617979,73698821.05813506,halkabod mfy,,,,,,
4472,Samarqand viloyati,Mashʼal MFY,1718,Nurobod tumani,1718235,1718235024.0,68642.0260496956,82865365.83782363,mashʼal mfy,,,,,,
4484,Samarqand viloyati,Jom MFY,1718,Nurobod tumani,1718235,1718235014.0,155257.6571294059,567836113.793908,jom mfy,,,,,,
4494,Samarqand viloyati,Oltinsoy MFY,1718,Nurobod tumani,1718235,1718235015.0,58927.3381602713,108054373.22611926,oltinsoy mfy,,,,,,
4512,Samarqand viloyati,Qiyqim MFY,1718,Qo`shrabot tumani,1718216,1718216001.0,39717.7539983333,39349032.13892002,qiyqim mfy,,,,,,
4526,Samarqand viloyati,Oʻrtasoy MFY,1718,Qo`shrabot tumani,1718216,1718216021.0,80010.0653589844,187166371.1986432,ortasoy mfy,,,,,,
4530,Samarqand viloyati,Qoʻshtamgʻoli MFY,1718,Qo`shrabot tumani,1718216,1718216013.0,34448.6497849408,58103527.10253912,qoshtamgoli mfy,,,,,,
4558,Samarqand viloyati,Yangi qo'rg'on MFY,1718,Samarqand shahar,1718401,1718401040.0,3934.8978108604,598572.1269703916,yangi qorgon mfy,,,,,,
4567,Samarqand viloyati,Al Buxoriy MFY,1718,Samarqand shahar,1718401,1718401118.0,3378.0052370058,388370.367360953,al buhoriy mfy,,,,,,
4569,Samarqand viloyati,Damarik-1 MFY,1718,Samarqand shahar,1718401,1718401128.0,3448.184133901,317597.2183022235,damarik1 mfy,,,,,,
4583,Samarqand viloyati,Alizoda MFY,1718,Samarqand shahar,1718401,1718401119.0,2454.0933362461,345685.6701716293,alizoda mfy,,,,,,
4586,Samarqand viloyati,Galaosiyo MFY,1718,Samarqand shahar,1718401,1718401056.0,7394.0225922082,1567270.7749560387,galaosiyo mfy,,,,,,
4616,Samarqand viloyati,Sadaf MFY,1718,Samarqand shahar,1718401,1718401145.0,2385.2018867565,292965.3727202852,sadaf mfy,,,,,,
4637,Samarqand viloyati,Koʻl (Tashabbuskorlar) MFY,1718,Samarqand shahar,1718401,1718401033.0,4313.7248085413,652912.3004853377,kol tashabbuskorlar mfy,,,,,,
4639,Samarqand viloyati,Maʼrifat MFY,1718,Samarqand shahar,1718401,1718401175.0,7112.3630920227,1996798.164581176,maʼrifat mfy,,,,,,
4648,Samarqand viloyati,Gʻofur Gʻulom MFY,1718,Samarqand shahar,1718401,1718401054.0,3917.4650913715,567414.897007798,gofur gulom mfy,,,,,,
4654,Samarqand viloyati,Chaqar (Ustozlar) MFY,1718,Samarqand shahar,1718401,1718401095.0,3943.6879548689,483444.125161427,chaqar ustozlar mfy,,,,,,
4676,Samarqand viloyati,Saʼdi Sheroziy MFY,1718,Samarqand shahar,1718401,1718401028.0,2236.2079134588,251823.5834715982,saʼdi sheroziy mfy,,,,,,
4683,Samarqand viloyati,Mashʼal MFY,1718,Samarqand shahar,1718401,1718401140.0,2296.2556753212,207803.551174982,mashʼal mfy,,,,,,
4691,Samarqand viloyati,Mehriobod MFY,1718,Samarqand shahar,1718401,1718401141.0,2747.9960572081,242872.25542815,mehriobod mfy,,,,,,
4694,Samarqand viloyati,Xoʻja qishloq MFY,1718,Samarqand shahar,1718401,1718401179.0,6740.4494560308,1763234.1443557793,hoja qishloq mfy,,,,,,
4700,Samarqand viloyati,Koʻkmaschid MFY,1718,Samarqand shahar,1718401,1718401072.0,2540.2150146449,362403.9378556171,kokmaschid mfy,,,,,,
4710,Samarqand viloyati,Sevali MFY,1718,Samarqand shahar,1718401,1718401204.0,5146.2424071361,462222.0007613274,sevali mfy,,,,,,
4757,Samarqand viloyati,Shodiyono MFY,1718,Samarqand shahar,1718401,1718401214.0,5818.3074845528,1410813.6634467838,shodiyono mfy,,,,,,
4761,Samarqand viloyati,G'ofur G'ulom MFY,1718,Ishtixon tumani,1718212,1718212035.0,7088.2214628489,2217521.1436348422,gofur gulom mfy,,,,,,
4766,Samarqand viloyati,Yangirovot MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215023.0,19316.5633398572,14754119.23376264,yangirovot mfy,,,,,,
4767,Samarqand viloyati,Tornov MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215028.0,33423.2406302874,24607727.586894207,tornov mfy,,,,,,
4772,Samarqand viloyati,Alisher Navoiy MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215018.0,7563.602251145,1651861.4207245265,alisher navoiy mfy,,,,,,
4779,Samarqand viloyati,Chogʼotoy MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215060.0,23698.1286519276,14139736.807540247,chogʼotoy mfy,,,,,,
4783,Samarqand viloyati,Zarqoʼrgʼon MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215032.0,27885.4558143394,29343240.31651056,zarqoʼrgʼon mfy,,,,,,
4784,Samarqand viloyati,Goʼzal MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215048.0,23335.9883628938,12424895.784648905,goʼzal mfy,,,,,,
4790,Samarqand viloyati,Qoʼshtepa MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215009.0,20152.4374037222,12118572.965835769,qoʼshtepa mfy,,,,,,
4791,Samarqand viloyati,Doʼstlik MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215016.0,5704.9882202723,1629385.4593388774,doʼstlik mfy,,,,,,
4792,Samarqand viloyati,Chorogʼon MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215017.0,8544.5405181975,2014250.820970026,chorogʼon mfy,,,,,,
4806,Samarqand viloyati,Qoʼshxovuz MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215069.0,54731.4997149696,93346047.69933154,qoʼshhovuz mfy,,,,,,
4809,Samarqand viloyati,Yakkabogʼ MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215039.0,26398.4796514507,16932336.323123757,yakkabogʼ mfy,,,,,,
4813,Samarqand viloyati,Yangi xayot MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215040.0,22602.7676246658,15235246.970554816,yangi hayot mfy,,,,,,
4821,Samarqand viloyati,Аlijon MFY,1718,Kattaqoʼrgʼon tumani,1718215,1718215046.0,61206.7061746448,45142280.9754336,аlijon mfy,,,,,,
4836,Samarqand viloyati,B.Chordara MFY,1718,Kattaqo‘rg‘on shahar,1718406,1718406011.0,3122.7779520928,665682.1027356089,bchordara mfy,,,,,,
4845,Samarqand viloyati,Xoʻja Ahrori Valiy MFY,1718,Samarqand tuman,1718233,1718233012.0,6489.3559331385,1423213.2260128984,hoja ahrori valiy mfy,,,,,,
4895,Samarqand viloyati,Qorasuv MFY,1718,Samarqand tuman,1718233,1718233042.0,31237.5910752699,18801071.954541,qorasuv mfy,,,,,,
4923,Sirdaryo viloyati,Alisher Navoiy MFY,1724,Oqoltin tumani,1724206,1724206001.0,36066.2544050292,55043166.97107674,alisher navoiy mfy,,,,,,
4944,Sirdaryo viloyati,Alisher Navoiy MFY,1724,Sirdaryo tumani,1724231,1724231019.0,16229.0361268897,13407485.487739176,alisher navoiy mfy,,,,,,
4964,Sirdaryo viloyati,Besh bulok MFY,1724,Sirdaryo tumani,1724231,1724231033.0,23954.1928127955,23302821.18279356,besh bulok mfy,,,,,,
4965,Sirdaryo viloyati,Alisher Navoiy MFY,1724,Boyovut tumani,1724212,1724212022.0,31274.6992102244,27202660.587177426,alisher navoiy mfy,,,,,,
4985,Sirdaryo viloyati,Mukumiy MFY,1724,Boyovut tumani,1724212,1724212007.0,24022.0090176668,32870266.76322385,mukumiy mfy,,,,,,
4987,Sirdaryo viloyati,Navroʻz MFY,1724,Boyovut tumani,1724212,1724212002.0,8510.4429652401,2397111.4000348668,navroz mfy,,,,,,
5003,Sirdaryo viloyati,Yangiobod MFY,1724,Boyovut tumani,1724212,1724212033.0,49221.1493355847,103241835.4460358,yangiobod mfy,,,,,,
5011,Sirdaryo viloyati,Ittifok MFY,1724,Sayxunobod tumani,1724216,1724216006.0,31540.8535939112,37348568.80303739,ittifok mfy,,,,,,
5042,Sirdaryo viloyati,Oq oltin MFY,1724,Mirzaobod tumani,1724228,1724228013.0,23358.9494330948,26910020.810803022,oq oltin mfy,,,,,,
5055,Sirdaryo viloyati,Ota yurt MFY,1724,Sardoba tumani,1724226,1724226004.0,42410.0818968026,97812025.65488651,ota yurt mfy,,,,,,
5056,Sirdaryo viloyati,Xalqaobod MFY,1724,Sardoba tumani,1724226,1724226007.0,26979.5282096503,31207764.00417832,halqaobod mfy,,,,,,
5060,Sirdaryo viloyati,Rovot MFY,1724,Sardoba tumani,1724226,1724226014.0,37900.9777452777,43876188.730058976,rovot mfy,,,,,,
5070,Sirdaryo viloyati,Beshbuloq QFY,1724,Guliston tumani,1724220,1724220017.0,48220.1773547454,56908731.21814823,beshbuloq qfy,,,,,,
5086,Sirdaryo viloyati,Yangi davr (Do‘stlik) MFY,1724,Oqoltin tumani,1724206,1724206011.0,4687.4735329463,969310.6235557536,yangi davr dostlik mfy,,,,,,
5116,Sirdaryo viloyati,T.Malik MFY,1724,Yangiyer shahar,1724413,1724413002.0,11335.3696017248,4185738.994175309,tmalik mfy,,,,,,
5117,Sirdaryo viloyati,Z.M.Bobur MFY,1724,Yangiyer shahar,1724413,1724413001.0,8024.4946463849,3199001.838271969,zmbobur mfy,,,,,,
5158,Surxondaryo viloyati,Yangi kent MFY,1722,Qiziriq tumani,1722215,1722215025.0,16343.627853631,14496284.427381027,yangi kent mfy,,,,,,
5167,Surxondaryo viloyati,Bogʼiston MFY,1722,Qiziriq tumani,1722215,1722215011.0,25563.2390605638,19250062.2206402,bogʼiston mfy,,,,,,
5173,Surxondaryo viloyati,Doʼstlik MFY,1722,Qiziriq tumani,1722215,1722215029.0,4712.7418869507,1364137.764920144,doʼstlik mfy,,,,,,
5180,Surxondaryo viloyati,Navroʼz MFY,1722,Qiziriq tumani,1722215,1722215006.0,22508.6061817893,22036948.88167136,navroʼz mfy,,,,,,
5192,Surxondaryo viloyati,Oʼzbekiston MFY,1722,Angor tumani,1722202,1722202034.0,8203.5745833954,1508437.768534549,oʼzbekiston mfy,,,,,,
5193,Surxondaryo viloyati,Navroʼz MFY,1722,Angor tumani,1722202,1722202033.0,11365.1512078438,3210101.9153128583,navroʼz mfy,,,,,,
5194,Surxondaryo viloyati,Qorabogʼ MFY,1722,Angor tumani,1722202,1722202029.0,17034.1522702845,11845692.288289975,qorabogʼ mfy,,,,,,
5199,Surxondaryo viloyati,Oxunboboev (Doʼstlik) MFY,1722,Angor tumani,1722202,1722202020.0,16384.5470322592,7676518.264022805,ohunboboev doʼstlik mfy,,,,,,
5200,Surxondaryo viloyati,Farovon MFY,1722,Angor tumani,1722202,1722202030.0,26151.018783137,25156285.52604742,farovon mfy,,,,,,
5207,Surxondaryo viloyati,Qoʼshtegirmon MFY,1722,Angor tumani,1722202,1722202026.0,22610.0250508681,15347806.153165556,qoʼshtegirmon mfy,,,,,,
5208,Surxondaryo viloyati,Yangiturmush MFY,1722,Angor tumani,1722202,1722202028.0,15058.1701730292,4773692.442838269,yangiturmush mfy,,,,,,
5210,Surxondaryo viloyati,Ilgʼor MFY,1722,Angor tumani,1722202,1722202031.0,29668.0112523857,21567490.72160251,ilgʼor mfy,,,,,,
5211,Surxondaryo viloyati,Toʼlqin MFY,1722,Angor tumani,1722202,1722202008.0,26371.0317829316,19224897.152193543,toʼlqin mfy,,,,,,
5214,Surxondaryo viloyati,Ulugʼbek MFY,1722,Angor tumani,1722202,1722202001.0,22149.6928059745,15113798.513194166,ulugʼbek mfy,,,,,,
5223,Surxondaryo viloyati,Faravon MFY,1722,Bandixon tumani,1722203,1722203017.0,30070.4692140737,29223076.600791983,faravon mfy,,,,,,
5234,Surxondaryo viloyati,Xujaipok MFY,1722,Bandixon tumani,1722203,1722203014.0,46767.3391213291,66183886.17724683,hujaipok mfy,,,,,,
5239,Surxondaryo viloyati,Navroʼz MFY,1722,Bandixon tumani,1722203,1722203012.0,54645.0493890153,78744301.75890456,navroʼz mfy,,,,,,
5246,Surxondaryo viloyati,Chagʼatoy MFY,1722,Sherobod tumani,1722223,1722223019.0,12300.3634451394,3829975.155395841,chagʼatoy mfy,,,,,,
5252,Surxondaryo viloyati,Chorbogʼ MFY,1722,Sherobod tumani,1722223,1722223047.0,177349.3419721964,828870151.096545,chorbogʼ mfy,,,,,,
5253,Surxondaryo viloyati,Kattabogʼ MFY,1722,Sherobod tumani,1722223,1722223032.0,22424.8760876933,19411514.92553332,kattabogʼ mfy,,,,,,
5261,Surxondaryo viloyati,Oq-tepa MFY,1722,Sherobod tumani,1722223,1722223034.0,35362.0610176116,40169441.86796548,oqtepa mfy,,,,,,
5263,Surxondaryo viloyati,Bogʼiobod MFY,1722,Sherobod tumani,1722223,1722223043.0,44787.4524857938,71925379.16263366,bogʼiobod mfy,,,,,,
5269,Surxondaryo viloyati,Doʼstlik MFY,1722,Sherobod tumani,1722223,1722223007.0,9654.9057522079,2484742.8073550914,doʼstlik mfy,,,,,,
5270,Surxondaryo viloyati,Buyuk ipak yoʼli MFY,1722,Sherobod tumani,1722223,1722223004.0,4744.5627743799,1035364.3006817315,buyuk ipak yoʼli mfy,,,,,,
5287,Surxondaryo viloyati,Qorabogʼ MFY,1722,Sherobod tumani,1722223,1722223037.0,139842.4352353228,384186051.189308,qorabogʼ mfy,,,,,,
5294,Surxondaryo viloyati,Koʻlqamish MFY,1722,Boysun tumani,1722204,1722204012.0,54191.9674043641,115557453.08233672,kolqamish mfy,,,,,,
5313,Surxondaryo viloyati,Qoʼrgʼon MFY,1722,Sherobod tumani,1722223,1722223003.0,11088.6720382658,1666819.357388472,qoʼrgʼon mfy,,,,,,
5318,Surxondaryo viloyati,Qorakoʼz MFY,1722,Denov tumani,1722210,1722210060.0,23597.8085806358,10863165.101724098,qorakoʼz mfy,,,,,,
5319,Surxondaryo viloyati,Zartepa MFY,1722,Denov tumani,1722210,1722210056.0,18977.1299446799,6671223.057357698,zartepa mfy,,,,,,
5323,Surxondaryo viloyati,Vodiy MFY,1722,Denov tumani,1722210,1722210022.0,13263.7209999758,4535758.949809257,vodiy mfy,,,,,,
5324,Surxondaryo viloyati,Bogʼishamol MFY,1722,Denov tumani,1722210,1722210018.0,11986.4971309085,5163026.208217934,bogʼishamol mfy,,,,,,
5330,Surxondaryo viloyati,Ushor MFY,1722,Denov tumani,1722210,1722210097.0,88167.9700930229,152057750.1916459,ushor mfy,,,,,,
5334,Surxondaryo viloyati,Nomozgox MFY,1722,Denov tumani,1722210,1722210066.0,22292.3215585072,8863377.776928185,nomozgoh mfy,,,,,,
5342,Surxondaryo viloyati,Soʻfiy Ollohyor MFY,1722,Denov tumani,1722210,1722210042.0,4316.7690583299,804122.068713533,sofiy ollohyor mfy,,,,,,
5344,Surxondaryo viloyati,Z.M.Bobur MFY,1722,Denov tumani,1722210,1722210026.0,5745.5137628191,1678335.3128522155,zmbobur mfy,,,,,,
5345,Surxondaryo viloyati,Boxoriston MFY,1722,Denov tumani,1722210,1722210053.0,5273.1806753727,1047052.004912099,bohoriston mfy,,,,,,
5347,Surxondaryo viloyati,Ibin-Sino MFY,1722,Denov tumani,1722210,1722210027.0,14128.6181496104,4063944.539599276,ibinsino mfy,,,,,,
5348,Surxondaryo viloyati,Oʼrikzor MFY,1722,Denov tumani,1722210,1722210012.0,4660.808165321,669223.1709800467,oʼrikzor mfy,,,,,,
5351,Surxondaryo viloyati,Oʼzgarish MFY,1722,Denov tumani,1722210,1722210044.0,27547.3970558041,15560164.846429124,oʼzgarish mfy,,,,,,
5353,Surxondaryo viloyati,Oʼrta qishloq MFY,1722,Denov tumani,1722210,1722210045.0,15380.2528369626,9716153.919328706,oʼrta qishloq mfy,,,,,,
5359,Surxondaryo viloyati,Lupon MFY,1722,Denov tumani,1722210,1722210033.0,41787.6621282683,27818459.239818856,lupon mfy,,,,,,
5365,Surxondaryo viloyati,Fayzil MFY,1722,Denov tumani,1722210,1722210046.0,20179.9892721742,7566615.008334108,fayzil mfy,,,,,,
5366,Surxondaryo viloyati,Guliston 13-son MFY,1722,Denov tumani,1722210,1722210052.0,17041.9827691279,8342639.004835682,guliston 13son mfy,,,,,,
5368,Surxondaryo viloyati,Surxod MFY,1722,Denov tumani,1722210,1722210073.0,15790.1301215404,4953340.527526967,surhod mfy,,,,,,
5370,Surxondaryo viloyati,Navboxor MFY,1722,Denov tumani,1722210,1722210009.0,21259.9232247722,16474652.25335882,navbohor mfy,,,,,,
5374,Surxondaryo viloyati,Lolazar MFY,1722,Denov tumani,1722210,1722210089.0,14462.0915462636,4566051.94812198,lolazar mfy,,,,,,
5376,Surxondaryo viloyati,Ostana MFY,1722,Denov tumani,1722210,1722210070.0,18940.863756768,11248734.773337863,ostana mfy,,,,,,
5385,Surxondaryo viloyati,Bogʼi eram MFY,1722,Denov tumani,1722210,1722210002.0,10294.1803691668,4192498.697639532,bogʼi eram mfy,,,,,,
5399,Surxondaryo viloyati,Doʼslik MFY,1722,Denov tumani,1722210,1722210025.0,7495.2355128477,1906076.274600246,doʼslik mfy,,,,,,
5400,Surxondaryo viloyati,Obodturush MFY,1722,Denov tumani,1722210,1722210067.0,11131.908334491,4853314.684247544,obodturush mfy,,,,,,
5402,Surxondaryo viloyati,Mingbuloq MFY,1722,Denov tumani,1722210,1722210063.0,15425.7279629489,9062208.204296064,mingbuloq mfy,,,,,,
5406,Surxondaryo viloyati,Sevzor MFY,1722,Denov tumani,1722210,1722210041.0,18365.9947034183,9021359.442524755,sevzor mfy,,,,,,
5409,Surxondaryo viloyati,Pojur MFY,1722,Denov tumani,1722210,1722210040.0,72750.6247213107,151017394.8105731,pojur mfy,,,,,,
5411,Surxondaryo viloyati,Koʼkbuloq MFY,1722,Denov tumani,1722210,1722210088.0,30151.9101251772,13623777.148450838,koʼkbuloq mfy,,,,,,
5412,Surxondaryo viloyati,Аvlod MFY,1722,Boysun tumani,1722204,1722204040.0,23540.0266008939,12995188.08026018,аvlod mfy,,,,,,
5433,Toshkent shahar,Mashʼal MFY,1726,Yangihayot tumani,1726292,1726292011.0,4302.8663065494,1104542.1296137257,mashʼal mfy,,,,,,
5454,Toshkent shahar,Chortoq MFY,1726,Yangihayot tumani,1726292,1726292030.0,10892.2195248128,4466510.170107136,chortoq mfy,,,,,,
5470,Toshkent shahar,Bogʻ koʻcha MFY,1726,Shayxontoxur tumani,1726277,1726277031.0,2923.2967421797,535475.6730195173,bog kocha mfy,,,,,,
5497,Toshkent shahar,Kamolon MFY,1726,Shayxontoxur tumani,1726277,1726277038.0,3317.159051622,456846.0725081306,kamolon mfy,,,,,,
5498,Toshkent shahar,Katta bogʻ MFY,1726,Shayxontoxur tumani,1726277,1726277042.0,3849.5848501178,497410.2805614685,katta bog mfy,,,,,,
5501,Toshkent shahar,Yangiobod MFY,1726,Shayxontoxur tumani,1726277,1726277039.0,4136.3173255977,781441.3681631688,yangiobod mfy,,,,,,
5513,Toshkent shahar,Oqqurgʻon MFY,1726,Mirzo Ulugʻbek tumani,1726269,1726269043.0,3690.3578102386,679816.7070422582,oqqurgon mfy,,,,,,
5539,Toshkent shahar,Mirzakalon Ismoiliy MFY,1726,Mirzo Ulugʻbek tumani,1726269,1726269039.0,4139.7727813771,831852.8057845986,mirzakalon ismoiliy mfy,,,,,,
5558,Toshkent shahar,Shoʻrtepa MFY,1726,Mirzo Ulugʻbek tumani,1726269,1726269012.0,4197.9281120694,872470.5842615393,shortepa mfy,,,,,,
5572,Toshkent shahar,Alisher Navoiy MFY,1726,Mirzo Ulugʻbek tumani,1726269,1726269002.0,6236.9463492583,995048.5683010024,alisher navoiy mfy,,,,,,
5574,Toshkent shahar,Xamid Olimjon MFY,1726,Mirzo Ulugʻbek tumani,1726269,1726269047.0,3645.1785202892,695147.0103982025,hamid olimjon mfy,,,,,,
5580,Toshkent shahar,Mustaqil yurt MFY,1726,Olmazor tumani,1726280,1726280001.0,2760.8010854677,371337.8484197098,mustaqil yurt mfy,,,,,,
5594,Toshkent shahar,Kaykavus MFY,1726,Olmazor tumani,1726280,1726280062.0,1842.1773607065,171794.96571809,kaykavus mfy,,,,,,
5610,Toshkent shahar,Oltinsoy MFY,1726,Olmazor tumani,1726280,1726280028.0,3379.0064654468,468004.2686671907,oltinsoy mfy,,,,,,
5678,Toshkent shahar,Bogʻi boʻston MFY,1726,Yunusobod tumani,1726266,1726266050.0,9681.1636742438,2771253.048265768,bogi boston mfy,,,,,,
5681,Toshkent shahar,Jomiy MFY,1726,Yunusobod tumani,1726266,1726266037.0,4422.6454078692,802918.7962200502,jomiy mfy,,,,,,
5706,Toshkent shahar,Madadkor MFY,1726,Sergeli tumani,1726283,1726283009.0,2917.8675409789,500430.0862373221,madadkor mfy,,,,,,
5711,Toshkent shahar,Sohibqiron MFY,1726,Sergeli tumani,1726283,1726283012.0,2292.5916050726,278183.2776919886,sohibqiron mfy,,,,,,
5721,Toshkent shahar,Shukrona MFY,1726,Sergeli tumani,1726283,1726283036.0,3221.2179093263,432318.6573839686,shukrona mfy,,,,,,
5730,Toshkent shahar,Nogʻay-qoʻrgon MFY,1726,Sergeli tumani,1726283,1726283045.0,6374.4479123147,1410032.0778061217,nogayqorgon mfy,,,,,,
5747,Toshkent shahar,Xonabod MFY,1726,Sergeli tumani,1726283,1726283031.0,9853.5447773241,2594297.3284420115,honabod mfy,,,,,,
5795,Toshkent shahar,Hilol MFY,1726,Yashnobod tumani,1726290,1726290011.0,4981.6603855973,1419302.0292076904,hilol mfy,,,,,,
5804,Toshkent shahar,Koʻksaroy (Qadriyat) MFY,1726,Yashnobod tumani,1726290,1726290025.0,6788.0703228329,1083295.8763490347,koksaroy qadriyat mfy,,,,,,
5810,Toshkent shahar,Yangiqoʻrgʻon MFY,1726,Yashnobod tumani,1726290,1726290057.0,6038.6727267841,2028562.9623354329,yangiqorgon mfy,,,,,,
5816,Toshkent shahar,Maʼrifat MFY,1726,Yashnobod tumani,1726290,1726290048.0,10650.3231335174,3024646.871811079,maʼrifat mfy,,,,,,
5829,Toshkent shahar,Muxtor Ashrafiy MFY,1726,Yashnobod tumani,1726290,1726290047.0,6477.2390544233,1188814.5709000223,muhtor ashrafiy mfy,,,,,,
5830,Toshkent shahar,Ahmad Yassaviy MFY,1726,Yashnobod tumani,1726290,1726290045.0,5602.3187859368,1836362.481786796,ahmad yassaviy mfy,,,,,,
5836,Toshkent shahar,Yosh avlod  (Iqbol) MFY,1726,Yashnobod tumani,1726290,1726290056.0,10332.1359997632,2427007.682509512,yosh avlod iqbol mfy,,,,,,
5844,Toshkent shahar,Baynalmilal MFY,1726,Mirobod tumani,1726273,1726273022.0,5884.4699395379,1262947.098481211,baynalmilal mfy,,,,,,
5847,Toshkent shahar,Abdulla Avloniy MFY,1726,Mirobod tumani,1726273,1726273019.0,3014.2060291795,534005.732851441,abdulla avloniy mfy,,,,,,
5862,Toshkent shahar,Yangi zamon MFY,1726,Mirobod tumani,1726273,1726273002.0,2961.4952645246,550736.60512273,yangi zamon mfy,,,,,,
5866,Toshkent shahar,Salor MFY,1726,Mirobod tumani,1726273,1726273015.0,5243.8038050714,1068812.3002093805,salor mfy,,,,,,
5870,Toshkent shahar,Oq uy MFY,1726,Mirobod tumani,1726273,1726273008.0,5897.9644134452,1258805.6317270545,oq uy mfy,,,,,,
5896,Toshkent shahar,Qatortol-2 MFY,1726,Chilonzor tumani,1726294,1726294042.0,2574.6175610537,309371.5817025454,qatortol2 mfy,,,,,,
5902,Toshkent shahar,Oqtepa MFY,1726,Chilonzor tumani,1726294,1726294036.0,2725.1030692162,359433.7492571824,oqtepa mfy,,,,,,
5905,Toshkent shahar,Xayrobod MFY,1726,Chilonzor tumani,1726294,1726294008.0,5061.2984384271,696887.4675062249,hayrobod mfy,,,,,,
5910,Toshkent shahar,Charx Kamolon-2 MFY,1726,Chilonzor tumani,1726294,1726294016.0,4356.7776222099,852253.596531757,charh kamolon2 mfy,,,,,,
5911,Toshkent shahar,Charx Kamolon-3 MFY,1726,Chilonzor tumani,1726294,1726294017.0,4408.7183666375,917341.4074203678,charh kamolon3 mfy,,,,,,
5918,Toshkent shahar,Katta Chilonzor-3 MFY,1726,Chilonzor tumani,1726294,1726294023.0,4830.5130623044,787795.837700249,katta chilonzor3 mfy,,,,,,
5926,Toshkent shahar,Qatortol-1 MFY,1726,Chilonzor tumani,1726294,1726294027.0,3238.1991502535,476723.4802339603,qatortol1 mfy,,,,,,
5994,Toshkent shahar,Oqmasjid MFY,1726,Uchtepa tumani,1726262,1726263030.0,2733.0921403658,443084.1328896821,oqmasjid mfy,,,,,,
6001,Toshkent shahar,Bogʻobod MFY,1726,Uchtepa tumani,1726262,1726263001.0,4254.8474214457,875684.342785683,bogobod mfy,,,,,,
6018,Toshkent viloyati,Yangi xayot MFY,1727,Yuqorichirchiq tumani,1727239,1727239003.0,56222.2987126352,59756396.86102987,yangi hayot mfy,,,,,,
6019,Toshkent viloyati,Qizilsoy MFY,1727,Yuqorichirchiq tumani,1727239,1727239004.0,28969.0716582612,23053865.7832683,qizilsoy mfy,,,,,,
6020,Toshkent viloyati,A.Yassaviy MFY,1727,Yuqorichirchiq tumani,1727239,1727239001.0,27769.6239908058,25543686.273269724,ayassaviy mfy,,,,,,
6032,Toshkent viloyati,T.G.Xvan MFY,1727,Yuqorichirchiq tumani,1727239,1727239037.0,22871.0412939851,21669674.17347473,tghvan mfy,,,,,,
